CRN,SPEED_LIMIT,RDWY_COUNTY
2018081998,25.0,2
2018054587,25.0,2
2018054587,25.0,2
2018070148,35.0,10
2018070875,25.0,2
2018070875,25.0,2
2018070875,,2
2018103718,25.0,48
2018103718,25.0,48
2018103718,30.0,48
2018055525,25.0,64
2018055525,25.0,64
2018055525,45.0,64
2018063759,25.0,2
2018071836,25.0,25
2018091638,25.0,38
2018091638,25.0,38
2018056226,25.0,23
2018012924,25.0,9
2018012924,40.0,9
2018035640,35.0,6
2018057541,25.0,48
2018057541,25.0,48
2018059545,40.0,26
2018075137,,46
2018075137,20.0,46
2018091054,25.0,11
2018091054,25.0,11
2018064264,25.0,9
2018064264,25.0,9
2018082143,25.0,7
2018082143,25.0,7
2018088195,45.0,46
2018088195,45.0,46
2018088195,35.0,46
2018056718,40.0,66
2018133403,20.0,39
2018133403,35.0,39
2018104966,35.0,6
2018104966,25.0,6
2018104966,35.0,6
2018104966,30.0,6
2018104966,35.0,6
2018112150,45.0,39
2018112150,45.0,39
2018112150,,39
2018112150,35.0,39
2018049832,25.0,23
2019017151,25.0,67
2019017151,25.0,67
2018077464,15.0,67
2018077464,25.0,67
2018060661,25.0,66
2018060661,25.0,66
2018105536,30.0,67
2018031743,45.0,9
2018031743,25.0,9
2018031743,45.0,9
2018085273,25.0,67
2018109384,40.0,36
2018084569,15.0,45
2018084569,,45
2018059116,15.0,67
2018112572,25.0,4
2018112572,25.0,4
2018112572,25.0,4
2018076599,20.0,67
2018076599,20.0,67
2018098077,25.0,23
2018085696,25.0,39
2018085696,25.0,39
2018051276,25.0,6
2018093085,25.0,67
2018061665,25.0,40
2018061665,25.0,40
2018138047,25.0,67
2018138047,25.0,67
2018097206,20.0,67
2018097206,20.0,67
2018122117,25.0,67
2018122117,40.0,67
2018122117,25.0,67
2019017095,25.0,67
2019017095,25.0,67
2018088999,25.0,67
2018041280,25.0,23
2018041280,25.0,23
2018064005,35.0,67
2018064005,25.0,67
2018105522,30.0,67
2018083082,25.0,67
2018083082,25.0,67
2018098816,25.0,67
2018098816,25.0,67
2018066187,25.0,67
2018066187,25.0,67
2018088468,25.0,67
2018011023,20.0,46
2018011023,25.0,46
2018082677,35.0,14
2018082677,35.0,14
2018082677,35.0,14
2018082677,35.0,14
2018082677,,14
2018082677,,14
2018085225,35.0,67
2018085225,20.0,67
2018071793,25.0,67
2018078902,20.0,9
2018101101,35.0,67
2018063905,25.0,67
2018063905,,67
2018048959,,39
2018061282,25.0,2
2018114043,35.0,6
2018073260,25.0,66
2018073260,25.0,66
2018073260,25.0,66
2018073260,25.0,66
2018073260,25.0,66
2018041976,25.0,66
2018041976,25.0,66
2018064121,45.0,6
2018061302,25.0,23
2018061302,25.0,23
2018079168,35.0,23
2018079168,35.0,23
2018079168,25.0,23
2018079168,35.0,23
2018045789,35.0,36
2018045789,25.0,36
2018078166,45.0,38
2018078166,35.0,38
2018078166,35.0,38
2018061721,45.0,32
2018084849,35.0,6
2018094206,25.0,8
2018094239,40.0,26
2018094239,40.0,26
2018094239,25.0,26
2018077306,50.0,36
2018095263,25.0,2
2018095263,25.0,2
2018084606,,38
2018084606,,38
2018023214,55.0,63
2018049623,25.0,2
2018049623,35.0,2
2018001969,40.0,64
2018099280,40.0,46
2018022602,35.0,2
2018022602,25.0,2
2018082977,25.0,36
2018082977,25.0,36
2018047036,25.0,49
2018047036,25.0,49
2018027202,,21
2018087638,35.0,67
2018074713,25.0,2
2018074713,25.0,2
2018130312,20.0,67
2018130312,20.0,67
2018088488,25.0,67
2018126764,40.0,46
2018126764,20.0,46
2018126764,45.0,46
2018053977,25.0,67
2018053977,25.0,67
2018072602,50.0,28
2018105457,25.0,11
2018105457,25.0,11
2018071291,,64
2018071291,,64
2018089005,35.0,22
2018089005,25.0,22
2018108961,35.0,22
2018108961,35.0,22
2018108961,25.0,22
2018095790,25.0,67
2018095790,25.0,67
2018058699,30.0,67
2018058699,20.0,67
2018086755,25.0,25
2018086755,25.0,25
2018087578,45.0,67
2018067473,25.0,67
2018067473,25.0,67
2018058252,25.0,21
2018058252,35.0,21
2018058252,35.0,21
2018058252,35.0,21
2018056212,35.0,2
2018040578,25.0,2
2018040578,35.0,2
2018055414,25.0,67
2018055414,25.0,67
2018085231,25.0,67
2018085231,25.0,67
2018115110,20.0,67
2018115110,20.0,67
2018033477,25.0,36
2018033477,25.0,36
2018105526,25.0,67
2018085808,25.0,25
2018085808,25.0,25
2018042661,35.0,39
2018042661,,39
2018073195,25.0,39
2018073195,25.0,39
2018098520,25.0,67
2018050869,25.0,40
2018057727,25.0,25
2018057727,25.0,25
2018057727,,25
2018046270,25.0,67
2018079407,35.0,9
2018079407,35.0,9
2018079407,35.0,9
2018079407,55.0,9
2018056705,,2
2018056705,25.0,2
2018074495,25.0,2
2018074495,25.0,2
2018074495,35.0,2
2018074495,35.0,2
2018070658,25.0,39
2018070658,35.0,39
2018070658,25.0,39
2018054011,25.0,67
2018031033,25.0,67
2018031033,25.0,67
2018052228,45.0,21
2018075780,25.0,36
2018075780,25.0,36
2018133449,25.0,67
2018133449,30.0,67
2018133449,30.0,67
2018104184,25.0,6
2018104184,25.0,6
2018058189,25.0,67
2018058189,25.0,67
2018112259,25.0,67
2018112259,25.0,67
2018051532,25.0,25
2018051532,25.0,25
2018041686,35.0,66
2018109979,35.0,46
2018109979,45.0,46
2018107364,25.0,36
2018107364,25.0,36
2018091788,,2
2018091788,,2
2018057718,25.0,2
2018057718,25.0,2
2018082910,,21
2018082910,,21
2018082141,25.0,25
2018059646,40.0,25
2018084001,25.0,2
2018084001,25.0,2
2018118262,,39
2019012230,45.0,45
2019012230,55.0,45
2019005429,35.0,10
2018031144,,66
2018031144,25.0,66
2018031144,,66
2018087157,25.0,11
2018099061,25.0,7
2018099061,25.0,7
2018120888,35.0,39
2018020636,25.0,9
2018020636,25.0,9
2018083173,30.0,7
2018105809,35.0,46
2018105809,25.0,46
2018044656,25.0,7
2018127664,30.0,36
2018127664,40.0,36
2018076962,,39
2018112070,,45
2018112070,,45
2018112070,25.0,45
2018112070,,45
2018040109,25.0,67
2018040109,25.0,67
2018128974,35.0,9
2018110710,25.0,62
2018110710,25.0,62
2018098603,25.0,48
2018098603,35.0,48
2018094731,35.0,39
2018085842,30.0,67
2018098848,25.0,67
2018098848,25.0,67
2018121990,30.0,67
2018084900,45.0,66
2018084900,,66
2018084900,,66
2018135036,40.0,7
2018135036,25.0,7
2018135036,40.0,7
2018135036,40.0,7
2018076767,35.0,61
2018103119,30.0,46
2018087103,25.0,67
2018085840,40.0,67
2018117916,25.0,14
2018117916,25.0,14
2018085245,35.0,67
2018085245,35.0,67
2018085245,30.0,67
2018105997,25.0,67
2018055340,25.0,67
2018121931,35.0,15
2018096274,35.0,22
2018096274,40.0,22
2018096274,35.0,22
2018096274,40.0,22
2018078327,25.0,67
2019016454,25.0,67
2019016454,25.0,67
2019016454,25.0,67
2018085427,25.0,67
2018010687,40.0,9
2018010687,40.0,9
2018066832,30.0,67
2018066832,25.0,67
2018107450,25.0,67
2018107450,45.0,67
2018022464,25.0,9
2018022464,45.0,9
2018022464,45.0,9
2018035412,50.0,9
2018035412,35.0,9
2018035412,50.0,9
2018087793,35.0,36
2018104108,25.0,67
2018104108,25.0,67
2018065739,25.0,67
2018065739,25.0,67
2018047801,25.0,36
2018047801,25.0,36
2018047801,35.0,36
2018010687,40.0,9
2018098430,25.0,67
2018098430,25.0,67
2018088261,25.0,36
2018088261,25.0,36
2018060810,25.0,2
2018060810,25.0,2
2018065013,45.0,43
2018047957,25.0,67
2018047957,25.0,67
2018047957,25.0,67
2018107910,25.0,67
2018107910,30.0,67
2018107910,30.0,67
2018135086,25.0,36
2018135086,25.0,36
2018093029,30.0,67
2018081092,25.0,67
2018061813,35.0,40
2018061813,25.0,40
2018061813,35.0,40
2018061813,35.0,40
2018076440,25.0,20
2018076440,25.0,20
2018089532,25.0,51
2018089532,25.0,51
2018071542,40.0,9
2018087159,25.0,14
2018087159,25.0,14
2018089438,50.0,1
2018079527,45.0,22
2018103287,25.0,19
2018103287,25.0,19
2018059828,40.0,66
2018059828,35.0,66
2018059828,,66
2018073249,25.0,2
2018073249,25.0,2
2018072053,40.0,28
2018071830,25.0,66
2018054684,25.0,21
2018048985,25.0,2
2018048985,25.0,2
2018037243,25.0,67
2018100902,25.0,35
2018100902,25.0,35
2018100902,30.0,35
2018095588,25.0,2
2018095588,25.0,2
2018054035,25.0,67
2018054035,25.0,67
2018054035,35.0,67
2018054035,25.0,67
2018097140,35.0,17
2018097140,35.0,17
2018097140,35.0,17
2018065059,15.0,44
2018065059,35.0,44
2018040111,25.0,25
2018040111,25.0,25
2018040111,25.0,25
2018040111,25.0,25
2018080717,25.0,10
2018053351,,41
2018053351,40.0,41
2018053351,45.0,41
2018057572,25.0,67
2018057572,30.0,67
2018057572,30.0,67
2018038143,35.0,40
2018100899,45.0,9
2018100899,35.0,9
2018117866,15.0,23
2018053924,25.0,25
2018053924,25.0,25
2018072384,35.0,67
2018072384,35.0,67
2018072384,35.0,67
2018102209,35.0,67
2018076903,25.0,67
2018070610,55.0,10
2018094354,35.0,9
2018094354,35.0,9
2018078695,25.0,25
2018078695,25.0,25
2018126613,55.0,36
2018015690,35.0,46
2018015690,35.0,46
2018015690,35.0,46
2018127467,35.0,67
2018127467,25.0,67
2018127467,25.0,67
2018127467,25.0,67
2018127467,25.0,67
2018088785,25.0,67
2018066804,35.0,66
2018093989,40.0,25
2018038656,35.0,23
2018038656,25.0,23
2018069992,35.0,66
2018021694,25.0,46
2018021694,25.0,46
2018086099,40.0,46
2018084475,45.0,25
2018033358,25.0,21
2018033358,25.0,21
2018040974,35.0,23
2018040974,25.0,23
2018122101,35.0,67
2018122101,25.0,67
2018026775,25.0,6
2018026775,55.0,6
2018042591,25.0,67
2018120427,45.0,22
2018109112,25.0,46
2018109112,25.0,46
2018109112,25.0,46
2018109112,25.0,46
2018118387,25.0,2
2018118387,25.0,2
2018049551,25.0,2
2018049551,25.0,2
2018094062,25.0,38
2018094062,25.0,38
2018047519,40.0,9
2018047519,35.0,9
2018022652,25.0,2
2018022652,25.0,2
2018085629,25.0,2
2018085629,35.0,2
2018085629,35.0,2
2018102441,25.0,11
2018102441,,11
2018111067,25.0,23
2018111067,25.0,23
2018109125,,40
2018109125,,40
2018029339,25.0,40
2018029339,35.0,40
2018097184,25.0,67
2018097184,25.0,67
2018102933,25.0,39
2018102933,25.0,39
2018100191,40.0,9
2018100191,35.0,9
2018123534,30.0,67
2018123534,25.0,67
2018079994,25.0,39
2018031741,25.0,36
2018101507,35.0,9
2018122133,25.0,67
2018122133,25.0,67
2018122133,25.0,67
2018026818,30.0,67
2018026818,25.0,67
2018023262,25.0,7
2018023262,25.0,7
2018109110,,46
2018109110,45.0,46
2018109110,,46
2018087602,25.0,67
2018087602,25.0,67
2018129443,30.0,67
2018129443,30.0,67
2018129443,30.0,67
2018030866,30.0,67
2018085322,25.0,67
2018085322,25.0,67
2018063945,25.0,67
2018069533,25.0,66
2018069533,25.0,66
2018098568,25.0,39
2018098568,25.0,39
2018026546,25.0,46
2018026546,25.0,46
2018090962,25.0,67
2018090962,25.0,67
2018090962,25.0,67
2018090944,25.0,67
2018090944,25.0,67
2018117324,30.0,67
2018117324,25.0,67
2018117324,30.0,67
2018058135,30.0,67
2018058135,15.0,67
2018076288,25.0,4
2018076288,,4
2018076288,25.0,4
2019011072,40.0,66
2018078322,35.0,67
2018078322,35.0,67
2018078322,35.0,67
2018078322,35.0,67
2018095941,25.0,67
2018100177,,40
2018100177,,40
2018066202,20.0,67
2018066202,35.0,67
2018098707,25.0,14
2018098707,25.0,14
2018006196,35.0,14
2018006196,25.0,14
2018120675,25.0,40
2018069997,55.0,11
2018069997,35.0,11
2018137963,40.0,36
2018053365,45.0,65
2018087855,,9
2018042477,25.0,2
2018042477,25.0,2
2018060906,35.0,21
2018120884,40.0,66
2018120884,35.0,66
2018093037,15.0,28
2018093037,20.0,28
2018042162,25.0,28
2018042162,25.0,28
2018096483,,26
2018084154,25.0,66
2018053512,35.0,10
2018053512,25.0,10
2018065779,25.0,67
2018049451,30.0,2
2018104464,25.0,40
2018104464,25.0,40
2018065476,35.0,9
2018077284,35.0,22
2018077284,45.0,22
2018077284,35.0,22
2018077284,45.0,22
2018117340,35.0,18
2018117340,25.0,18
2018092876,25.0,40
2018101834,20.0,26
2018101834,35.0,26
2018080329,45.0,46
2018080329,45.0,46
2018022319,40.0,9
2018022319,,9
2018011648,25.0,22
2018011648,40.0,22
2018011648,35.0,22
2018126097,20.0,67
2018126097,,67
2018090973,25.0,67
2018090973,25.0,67
2018068332,25.0,67
2018068332,25.0,67
2018068332,25.0,67
2018069601,45.0,9
2018051185,25.0,67
2019028207,35.0,67
2019028207,35.0,67
2018056855,25.0,9
2018082904,40.0,25
2018082904,40.0,25
2018082904,40.0,25
2018082904,25.0,25
2018058046,35.0,41
2018058046,35.0,41
2018091299,35.0,39
2018091299,35.0,39
2018049532,25.0,40
2018049532,25.0,40
2018060081,25.0,6
2018024875,45.0,1
2018024875,35.0,1
2018024875,35.0,1
2018079968,35.0,23
2018079968,25.0,23
2018051152,35.0,36
2018115138,20.0,67
2018115138,20.0,67
2018077452,25.0,67
2018087739,25.0,26
2018073075,,25
2018078368,25.0,25
2018078368,25.0,25
2018088778,25.0,25
2018088778,25.0,25
2018067361,35.0,39
2018067361,35.0,39
2018067361,35.0,39
2018101892,25.0,21
2018020395,45.0,21
2018092094,25.0,15
2018092094,25.0,15
2018087590,25.0,67
2018087590,25.0,67
2018087590,25.0,67
2018112303,25.0,67
2018059123,25.0,67
2018026897,25.0,67
2018026897,30.0,67
2018026897,25.0,67
2018026897,25.0,67
2018055433,35.0,67
2018098417,,55
2018098417,25.0,55
2018072938,25.0,15
2018072938,25.0,15
2018080734,,21
2018091762,45.0,40
2018067425,30.0,67
2018067425,30.0,67
2018044531,30.0,36
2018044531,45.0,36
2018127489,25.0,22
2018127489,,22
2018037641,25.0,23
2018037641,25.0,23
2018092890,35.0,46
2018092890,25.0,46
2018077192,35.0,46
2018077192,25.0,46
2018091138,45.0,46
2018073844,25.0,66
2018073844,35.0,66
2018112119,25.0,17
2018112119,25.0,17
2018100275,25.0,37
2018100275,35.0,37
2018132039,45.0,65
2018132039,45.0,65
2018088976,,21
2018088976,25.0,21
2018088976,35.0,21
2018026212,35.0,46
2018052751,35.0,2
2018052751,40.0,2
2018052751,40.0,2
2018057721,25.0,38
2018047994,25.0,15
2018047994,40.0,15
2018080344,30.0,67
2018115160,25.0,67
2018115160,25.0,67
2018091341,25.0,22
2018091341,25.0,22
2018086448,,22
2018086448,25.0,22
2018086448,,22
2018086448,35.0,22
2018086448,25.0,22
2018093083,25.0,48
2018093083,35.0,48
2018003266,35.0,22
2018109502,,4
2018109502,40.0,4
2018109502,40.0,4
2018109502,,4
2018092267,35.0,35
2018089512,35.0,45
2018059401,15.0,2
2018059401,25.0,2
2018051005,25.0,7
2018051005,30.0,7
2018098144,25.0,9
2018080404,25.0,6
2018080404,25.0,6
2018118191,25.0,49
2018118191,25.0,49
2018112255,25.0,67
2018112255,25.0,67
2018085246,25.0,67
2018085246,25.0,67
2018050852,25.0,67
2018023239,25.0,40
2018066207,25.0,36
2018128952,25.0,6
2018128952,25.0,6
2018058220,25.0,9
2018098604,25.0,9
2018098604,25.0,9
2018083547,25.0,2
2018083547,25.0,2
2018065763,25.0,67
2018065763,30.0,67
2018134665,25.0,67
2018134665,35.0,67
2018134665,25.0,67
2018120879,50.0,9
2018101516,,11
2018101516,25.0,11
2018097830,40.0,36
2018097830,,36
2018097830,35.0,36
2018097830,40.0,36
2018131761,25.0,67
2018131761,25.0,67
2018043919,25.0,67
2018043919,30.0,67
2018043919,25.0,67
2018043919,30.0,67
2018095912,25.0,67
2018095912,30.0,67
2018071740,40.0,22
2018071740,35.0,22
2018071740,35.0,22
2018113870,45.0,36
2018115208,30.0,67
2018115208,25.0,67
2018115208,30.0,67
2018098447,25.0,67
2018046276,25.0,67
2018046276,25.0,67
2018046276,25.0,67
2018076924,30.0,67
2018076924,25.0,67
2018071394,25.0,6
2018071394,25.0,6
2018110289,25.0,23
2018110289,35.0,23
2018110289,35.0,23
2018074299,35.0,15
2018074299,25.0,15
2018047593,25.0,67
2018047593,25.0,67
2018053645,25.0,41
2018053645,35.0,41
2018122200,30.0,67
2018101061,25.0,67
2018101061,25.0,67
2018037316,25.0,67
2018037316,25.0,67
2018130773,25.0,67
2018130773,25.0,67
2018073322,55.0,28
2018056752,25.0,40
2018056752,25.0,40
2018022667,25.0,9
2018022667,35.0,9
2018022667,35.0,9
2018022667,25.0,9
2018023620,20.0,1
2018023620,20.0,1
2018023620,45.0,1
2018038454,25.0,60
2018038454,25.0,60
2018083582,35.0,48
2018104125,25.0,67
2018076822,25.0,67
2018076822,25.0,67
2018099590,25.0,67
2018099590,25.0,67
2018099590,25.0,67
2018091650,30.0,67
2018091650,20.0,67
2018088505,30.0,67
2018124420,25.0,23
2018124420,25.0,23
2018115131,25.0,67
2018115131,30.0,67
2018102660,35.0,38
2018102660,25.0,38
2018093136,25.0,67
2018062745,30.0,67
2018062745,25.0,67
2018062745,30.0,67
2018048514,45.0,36
2018048514,35.0,36
2018065092,30.0,48
2018065092,20.0,48
2018107985,45.0,9
2018067682,35.0,9
2018067682,40.0,9
2018067682,40.0,9
2018076855,25.0,67
2018076855,25.0,67
2018090936,25.0,67
2018090936,25.0,67
2018090936,35.0,67
2018106843,30.0,67
2018096166,25.0,67
2018096166,25.0,67
2018056772,40.0,7
2018062487,25.0,39
2018062487,25.0,39
2018045623,45.0,6
2018045623,45.0,6
2018042425,25.0,23
2018042425,25.0,23
2018031282,25.0,2
2018031282,25.0,2
2018052584,25.0,17
2018052584,25.0,17
2018123569,20.0,67
2018123569,35.0,67
2018123569,35.0,67
2018122007,25.0,67
2018122007,25.0,67
2018081079,30.0,67
2018057673,25.0,67
2018067685,25.0,2
2018067685,25.0,2
2018082346,25.0,2
2018082346,25.0,2
2018081049,25.0,22
2018078959,25.0,66
2018062757,35.0,15
2019000599,35.0,54
2018044414,40.0,39
2018054263,35.0,67
2018077398,25.0,67
2018059095,25.0,67
2018059095,30.0,67
2018130838,25.0,67
2018130838,30.0,67
2018123868,25.0,36
2018123868,25.0,36
2018115361,25.0,26
2018115361,35.0,26
2018104174,25.0,67
2018104174,20.0,67
2018104174,25.0,67
2018091687,25.0,25
2018091687,25.0,25
2018092897,25.0,25
2018092897,25.0,25
2018095134,,9
2018095134,45.0,9
2018114480,35.0,21
2018114480,25.0,21
2018114780,25.0,39
2018114780,25.0,39
2018072047,35.0,39
2018072047,25.0,39
2018078212,35.0,25
2018066593,30.0,2
2018066593,25.0,2
2018028420,35.0,25
2018028420,25.0,25
2018095322,30.0,67
2018095322,30.0,67
2018095322,30.0,67
2018101057,25.0,67
2018063987,25.0,67
2018072976,25.0,21
2018072976,25.0,21
2018072976,45.0,21
2018091000,30.0,67
2018047580,25.0,67
2018047580,30.0,67
2018125656,25.0,67
2018125656,25.0,67
2018116351,30.0,67
2018116351,30.0,67
2018116351,30.0,67
2018119810,35.0,25
2018119810,35.0,25
2018069155,15.0,61
2018081071,25.0,67
2018081071,20.0,67
2018093562,35.0,36
2018122931,25.0,67
2018122931,20.0,67
2018067464,25.0,67
2018067464,20.0,67
2018090952,25.0,67
2018090952,25.0,67
2018077489,25.0,67
2018077489,25.0,67
2018078566,25.0,25
2018078566,25.0,25
2018103577,35.0,22
2018021792,30.0,67
2018021792,30.0,67
2018021792,25.0,67
2018136613,25.0,39
2018136613,25.0,39
2019001441,25.0,37
2019001441,25.0,37
2019001441,25.0,37
2018048444,35.0,25
2018048444,25.0,25
2018048444,35.0,25
2018117091,20.0,67
2018117091,20.0,67
2018079188,40.0,9
2018055963,35.0,36
2018067809,35.0,67
2018030183,25.0,67
2018030183,25.0,67
2018098559,40.0,48
2018098559,40.0,48
2018098559,25.0,48
2018093237,35.0,64
2018030757,25.0,67
2018030757,25.0,67
2018109307,25.0,67
2018109307,25.0,67
2018109307,25.0,67
2018063401,25.0,15
2018063401,25.0,15
2018044796,15.0,23
2018116714,25.0,42
2018083159,25.0,49
2018083159,25.0,49
2018068379,25.0,21
2018068379,25.0,21
2019002816,35.0,36
2018080554,40.0,43
2018125028,15.0,15
2018125028,15.0,15
2018079804,55.0,9
2018079804,25.0,9
2018065272,40.0,22
2018065272,20.0,22
2018065272,20.0,22
2018098136,25.0,35
2018098136,25.0,35
2018092408,45.0,27
2018115159,20.0,67
2018115159,25.0,67
2018067057,25.0,23
2018085324,25.0,67
2018138709,25.0,66
2018138709,35.0,66
2018098931,20.0,6
2018117662,25.0,9
2018117662,25.0,9
2018117662,25.0,9
2018087579,25.0,67
2018087579,25.0,67
2018056581,55.0,43
2018129680,35.0,33
2018129680,45.0,33
2018065529,25.0,7
2018065529,25.0,7
2018130852,30.0,67
2018130852,35.0,67
2018130852,30.0,67
2018122051,30.0,67
2018085331,25.0,67
2018085331,25.0,67
2018123556,30.0,67
2018123556,30.0,67
2018123556,25.0,67
2018055208,40.0,9
2018055208,45.0,9
2018055208,55.0,46
2018055208,45.0,9
2018076532,20.0,67
2018123486,25.0,67
2018130829,25.0,67
2019006385,30.0,67
2018078974,25.0,36
2018078974,25.0,36
2018091760,25.0,46
2018121466,25.0,6
2018121466,25.0,6
2018096302,25.0,7
2018096302,30.0,7
2018106978,25.0,6
2018106978,25.0,6
2018111866,40.0,21
2018111866,40.0,21
2018055865,25.0,48
2018055865,25.0,48
2018063044,25.0,40
2018111314,25.0,40
2018110830,30.0,67
2018106811,25.0,67
2018106811,45.0,67
2018071784,25.0,67
2018071784,25.0,67
2018071784,25.0,67
2018085402,25.0,67
2018085402,25.0,67
2018054007,35.0,67
2018054007,15.0,67
2018028843,30.0,67
2018048264,35.0,40
2018048264,,40
2018088811,25.0,67
2018088811,25.0,67
2018058600,35.0,67
2018058600,25.0,67
2018080360,25.0,67
2018080360,15.0,67
2018130379,30.0,67
2018130379,30.0,67
2018103236,25.0,21
2018094020,25.0,67
2018072485,25.0,67
2018095085,15.0,40
2018095085,25.0,40
2018095806,25.0,67
2018095806,25.0,67
2018094006,25.0,48
2018095817,25.0,67
2018095817,35.0,67
2018121998,25.0,67
2018107927,35.0,67
2019017791,35.0,67
2018130352,25.0,67
2018130352,25.0,67
2018104110,30.0,67
2018104110,35.0,67
2018104095,25.0,6
2018104095,25.0,6
2018072836,35.0,9
2018072836,25.0,9
2018072836,35.0,9
2018114710,25.0,14
2018126965,20.0,48
2018126965,20.0,48
2018045029,25.0,23
2018045029,35.0,23
2018045029,35.0,23
2018117733,45.0,15
2018071887,45.0,15
2018032160,30.0,67
2018032160,25.0,67
2018072836,40.0,9
2018097891,35.0,46
2018097891,35.0,46
2018137749,25.0,46
2018078332,25.0,67
2018078332,25.0,67
2018104134,25.0,67
2018104134,25.0,67
2018132788,25.0,38
2018132788,25.0,38
2018110153,,2
2018110153,,2
2018131762,35.0,67
2018091946,35.0,64
2018098593,25.0,25
2018098593,25.0,25
2018054088,25.0,67
2018054088,25.0,67
2018054088,25.0,67
2018084868,45.0,9
2018101184,25.0,21
2018101184,25.0,21
2018101184,25.0,21
2018090800,45.0,39
2018057153,25.0,23
2018059292,25.0,25
2018059292,45.0,25
2018059292,45.0,25
2018067414,25.0,67
2018106004,30.0,67
2018094267,25.0,15
2018130350,25.0,67
2018115648,25.0,25
2018115648,25.0,25
2018019509,25.0,2
2018019509,25.0,2
2018122074,40.0,67
2018122074,25.0,67
2019000615,55.0,53
2018113634,25.0,39
2018113634,25.0,39
2018087097,25.0,67
2018057662,30.0,67
2018130378,30.0,67
2018130378,30.0,67
2018106856,30.0,67
2018106856,30.0,67
2018106856,25.0,67
2018065656,25.0,67
2018068598,25.0,35
2018068598,25.0,35
2018106614,25.0,46
2018106614,25.0,46
2018106614,25.0,46
2018058667,,15
2018090746,25.0,38
2018095594,25.0,2
2018095594,25.0,2
2018051260,,2
2018051260,25.0,2
2018077183,35.0,46
2018089348,40.0,25
2018091021,25.0,35
2018091021,25.0,35
2018062236,25.0,2
2018062236,25.0,2
2018032942,40.0,9
2018032942,40.0,9
2018083559,35.0,36
2018083559,40.0,36
2018049666,15.0,46
2018049666,15.0,46
2018070192,20.0,39
2018106280,55.0,6
2018106280,35.0,6
2018078953,25.0,2
2018078953,25.0,2
2018139391,55.0,23
2018076495,35.0,25
2018076495,40.0,25
2018076495,35.0,25
2018012198,,6
2018012198,55.0,6
2018012198,55.0,6
2018080330,25.0,35
2018080330,25.0,35
2018127466,25.0,67
2018127466,25.0,67
2018072393,35.0,46
2018072393,30.0,67
2018072393,25.0,46
2018072393,30.0,67
2018072393,25.0,67
2018075837,35.0,39
2018066392,25.0,48
2018066392,25.0,48
2018051044,25.0,15
2018051044,25.0,15
2018126258,45.0,45
2018126258,55.0,45
2018105502,15.0,45
2018067818,25.0,67
2018067818,25.0,67
2018109282,25.0,67
2018109282,25.0,67
2018109282,25.0,67
2018075154,25.0,44
2018072987,25.0,6
2018072987,25.0,6
2018085348,30.0,67
2018085348,25.0,67
2018081852,20.0,9
2018081852,40.0,9
2018114973,25.0,23
2018067598,15.0,46
2018067598,15.0,46
2018067598,55.0,46
2018067598,55.0,46
2018061736,25.0,20
2018061736,25.0,20
2018061736,25.0,20
2018104449,25.0,46
2018104449,25.0,46
2018104449,25.0,46
2018104449,25.0,46
2018086252,25.0,21
2018086252,45.0,21
2018056931,25.0,41
2018056931,35.0,41
2018073358,55.0,15
2018076435,35.0,23
2018076435,25.0,23
2018076435,,23
2018076435,,23
2018076435,35.0,23
2018071526,35.0,15
2018107901,25.0,67
2018092912,35.0,67
2018092912,30.0,67
2018092912,30.0,67
2018123439,30.0,67
2018095770,35.0,46
2018101492,25.0,67
2018101492,25.0,67
2018139133,30.0,67
2018139133,30.0,67
2018095336,25.0,67
2018087073,30.0,67
2018087073,25.0,67
2018035897,25.0,67
2018035897,25.0,67
2018099725,35.0,48
2018099725,,48
2018109327,35.0,67
2018109327,20.0,67
2018007156,45.0,2
2018055371,25.0,67
2018064842,35.0,49
2019000710,25.0,67
2019000710,35.0,67
2019000710,35.0,67
2019000710,35.0,67
2018072752,35.0,67
2018072752,30.0,67
2018077491,25.0,67
2019017160,25.0,67
2018085458,25.0,67
2018085458,30.0,67
2018076832,35.0,67
2018107875,15.0,67
2018107875,20.0,67
2018088447,25.0,67
2018122045,35.0,67
2018122045,35.0,67
2018078309,35.0,67
2018072442,25.0,67
2018072442,35.0,46
2018072442,35.0,67
2018072442,35.0,67
2018085440,25.0,67
2019133777,35.0,22
2019089965,35.0,53
2019091178,25.0,66
2019091178,25.0,66
2019112690,25.0,53
2019112690,35.0,53
2019090134,40.0,39
2019098485,,67
2019035527,25.0,67
2019090285,20.0,67
2019080786,20.0,67
2019120038,20.0,67
2019120038,20.0,67
2019096405,25.0,67
2019096405,30.0,67
2019096405,30.0,67
2019096405,30.0,67
2019080228,,67
2019080228,,67
2019100684,25.0,67
2019100684,20.0,67
2019031409,25.0,67
2019031409,25.0,67
2019100212,35.0,67
2019100212,,67
2019029800,30.0,67
2019029800,30.0,67
2019029800,35.0,67
2019085227,,67
2019085227,30.0,67
2019085227,30.0,67
2019018563,25.0,67
2019109614,25.0,46
2019109614,25.0,46
2019078885,20.0,67
2019078885,,67
2019129200,45.0,9
2019129200,40.0,9
2019129200,40.0,9
2019112741,25.0,67
2019112741,30.0,67
2019112741,30.0,67
2019099767,,45
2019103962,45.0,36
2019103962,25.0,36
2019068649,20.0,67
2019079822,35.0,40
2019050143,25.0,67
2019058245,25.0,67
2019058245,30.0,67
2019058245,30.0,67
