CRN,GRADE,IMPACT_POINT,RDWY_ALIGNMENT,UNIT_NUM,VEH_MOVEMENT,VEH_POSITION,VEH_ROLE,VEH_TYPE,PC_HDLGHT_IND,PC_HLMT_IND,PC_REAR_RFLTR_IND
2019053252,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,,,
2019053252,1.0,12.0,1.0,3,1.0,1.0,2.0,20.0,,,
2019058081,1.0,11.0,1.0,1,1.0,1.0,2.0,20.0,,,
2019086838,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,U,Y,U
2019064698,3.0,11.0,1.0,1,1.0,1.0,1.0,20.0,N,Y,Y
2019092286,2.0,12.0,1.0,2,1.0,1.0,2.0,20.0,N,N,U
2019084803,1.0,12.0,3.0,2,17.0,1.0,2.0,20.0,Y,Y,Y
2019023105,1.0,9.0,1.0,1,1.0,98.0,2.0,20.0,U,N,U
2019102438,3.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,N,U
2019093273,1.0,1.0,1.0,1,1.0,6.0,1.0,20.0,N,N,N
2019083856,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2019051118,1.0,9.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2019028717,1.0,12.0,1.0,2,4.0,1.0,1.0,20.0,U,U,U
2019096291,3.0,9.0,1.0,1,1.0,1.0,2.0,20.0,N,N,N
2019099117,9.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
2019104097,1.0,7.0,1.0,1,1.0,1.0,2.0,20.0,U,N,U
2019042686,1.0,99.0,1.0,1,99.0,99.0,1.0,20.0,U,N,U
2019082614,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2019023455,1.0,6.0,1.0,2,2.0,1.0,1.0,20.0,U,Y,Y
2019108859,2.0,4.0,3.0,2,18.0,1.0,2.0,20.0,N,Y,Y
2019056790,1.0,3.0,1.0,1,98.0,98.0,2.0,20.0,,,
2019107211,1.0,5.0,1.0,2,1.0,1.0,2.0,20.0,Y,Y,Y
2019103136,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,Y,Y,Y
2019081841,1.0,12.0,1.0,2,1.0,9.0,1.0,20.0,N,Y,Y
2019091151,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,N,Y,Y
2019081184,1.0,12.0,1.0,1,1.0,9.0,2.0,20.0,U,U,U
2019078435,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,,,
2019105472,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,U,Y,Y
2019058283,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,N,N,U
2019124982,3.0,12.0,1.0,1,1.0,7.0,1.0,20.0,N,N,N
2019097080,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,N,N,Y
2019104640,1.0,11.0,4.0,1,16.0,11.0,1.0,20.0,,,
2019062922,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,N,U
2019039818,2.0,12.0,1.0,2,1.0,1.0,2.0,20.0,Y,U,Y
2019096860,1.0,3.0,1.0,2,1.0,7.0,2.0,20.0,U,U,U
2019112259,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2019003837,3.0,12.0,1.0,1,1.0,11.0,1.0,20.0,N,N,U
2019120125,1.0,11.0,1.0,2,1.0,7.0,2.0,20.0,N,U,Y
2019091722,1.0,9.0,1.0,1,1.0,13.0,2.0,20.0,U,U,U
2019089657,3.0,2.0,1.0,2,1.0,8.0,2.0,20.0,U,N,U
2019131442,2.0,6.0,1.0,2,1.0,11.0,2.0,20.0,N,N,N
2019047944,3.0,12.0,1.0,1,1.0,13.0,1.0,20.0,U,N,U
2019121983,1.0,3.0,1.0,2,1.0,6.0,2.0,20.0,N,N,N
2019082706,3.0,9.0,1.0,2,1.0,9.0,2.0,20.0,N,N,N
2019101931,1.0,10.0,1.0,2,12.0,3.0,2.0,20.0,N,N,Y
2019105452,1.0,6.0,4.0,1,15.0,11.0,2.0,20.0,N,N,Y
2019084723,1.0,12.0,1.0,2,1.0,98.0,1.0,20.0,U,U,U
2019067050,1.0,9.0,1.0,1,12.0,9.0,2.0,20.0,U,U,U
2019056435,1.0,3.0,1.0,1,1.0,98.0,1.0,20.0,N,Y,Y
2019047241,3.0,12.0,2.0,2,12.0,3.0,1.0,20.0,N,N,Y
2019107592,1.0,12.0,1.0,2,1.0,9.0,1.0,20.0,N,U,U
2019100848,1.0,5.0,1.0,2,1.0,1.0,2.0,20.0,Y,N,Y
2019092327,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,,,
2019066519,1.0,3.0,1.0,2,1.0,11.0,2.0,20.0,N,N,N
2019097509,1.0,9.0,1.0,1,1.0,98.0,2.0,20.0,N,N,U
2019057607,1.0,12.0,1.0,1,1.0,3.0,1.0,20.0,U,N,U
2019084561,1.0,3.0,1.0,2,12.0,1.0,2.0,20.0,,,
2019074033,1.0,9.0,1.0,2,1.0,98.0,2.0,20.0,N,U,Y
2019049090,1.0,12.0,1.0,1,1.0,6.0,1.0,20.0,N,N,U
2019054773,1.0,11.0,1.0,1,1.0,9.0,1.0,20.0,N,N,N
2019012902,1.0,12.0,1.0,1,1.0,3.0,1.0,20.0,N,Y,Y
2019040079,1.0,9.0,1.0,1,98.0,9.0,3.0,20.0,N,N,Y
2019122790,1.0,12.0,1.0,1,18.0,98.0,2.0,20.0,N,N,Y
2019056765,1.0,11.0,1.0,1,1.0,6.0,1.0,20.0,N,N,N
2019112090,2.0,12.0,1.0,2,1.0,1.0,1.0,20.0,N,Y,N
2019064521,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
2019087192,1.0,12.0,2.0,1,12.0,1.0,1.0,20.0,N,N,U
2019057781,1.0,3.0,1.0,1,15.0,7.0,1.0,20.0,N,N,N
2019057187,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019071061,9.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019107571,1.0,99.0,1.0,2,1.0,13.0,2.0,20.0,U,Y,U
2019104627,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,U,Y,U
2019054950,9.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019085789,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2019067622,9.0,99.0,1.0,2,1.0,13.0,2.0,20.0,U,U,U
2019104636,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,N,N,U
2019054957,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,,,
2019077775,1.0,1.0,1.0,1,1.0,98.0,2.0,20.0,N,N,Y
2019063706,9.0,99.0,1.0,2,1.0,99.0,2.0,20.0,U,U,U
2019057566,9.0,99.0,1.0,2,99.0,99.0,1.0,20.0,U,Y,U
2019060520,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2019009117,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,Y,Y,Y
2019106730,1.0,6.0,1.0,2,1.0,13.0,2.0,20.0,N,Y,Y
2019086995,1.0,12.0,1.0,1,1.0,13.0,1.0,20.0,N,N,N
2019127719,1.0,9.0,1.0,2,1.0,4.0,2.0,20.0,N,N,N
2019071511,1.0,6.0,1.0,2,1.0,9.0,2.0,20.0,U,U,Y
2019088130,1.0,99.0,1.0,2,10.0,98.0,2.0,20.0,U,N,U
2019063472,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2019117545,1.0,9.0,1.0,1,1.0,6.0,1.0,20.0,U,U,U
2019094243,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,N,U
2019109600,3.0,3.0,1.0,1,1.0,98.0,2.0,20.0,U,U,U
2019107573,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
2019063435,9.0,12.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
2019018577,1.0,99.0,1.0,2,98.0,99.0,2.0,20.0,U,N,U
2019029874,9.0,99.0,1.0,2,1.0,99.0,2.0,20.0,U,N,N
2019071064,1.0,11.0,1.0,2,99.0,98.0,2.0,20.0,U,U,U
2019057598,1.0,99.0,1.0,1,1.0,98.0,1.0,20.0,U,N,U
2019117712,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019094631,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2019057168,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019088564,1.0,3.0,1.0,1,4.0,98.0,1.0,20.0,N,Y,Y
2019079735,1.0,99.0,1.0,2,99.0,99.0,2.0,20.0,U,N,U
2019060987,1.0,5.0,1.0,2,12.0,1.0,2.0,20.0,N,N,U
2019001329,1.0,3.0,1.0,2,5.0,13.0,2.0,20.0,N,N,N
2019080409,1.0,12.0,1.0,1,1.0,13.0,1.0,20.0,U,N,U
2019078051,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,Y,U
2019064407,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,N,N,N
2019057532,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2019070605,9.0,99.0,1.0,2,99.0,99.0,2.0,20.0,,,
2019073157,1.0,12.0,4.0,1,16.0,1.0,1.0,20.0,N,N,N
2019074893,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019107565,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019036597,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019118946,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,,,
2019086851,1.0,9.0,1.0,2,98.0,98.0,2.0,20.0,U,N,U
2019067712,1.0,12.0,1.0,2,1.0,7.0,2.0,20.0,N,N,N
2019085409,1.0,13.0,1.0,1,1.0,1.0,2.0,20.0,N,N,U
2019087454,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019055768,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2019077913,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,,,
2019077913,1.0,3.0,1.0,3,1.0,1.0,2.0,20.0,,,
2019076900,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,,,
2019064529,3.0,6.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2019059907,1.0,1.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2019056660,5.0,6.0,4.0,2,16.0,1.0,2.0,20.0,N,Y,Y
2019040254,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,U,U
2019099870,1.0,9.0,1.0,1,1.0,7.0,2.0,20.0,N,N,N
2019101273,1.0,1.0,1.0,1,15.0,1.0,2.0,20.0,N,U,Y
2019053816,3.0,12.0,1.0,2,1.0,1.0,1.0,20.0,U,U,U
2019097941,1.0,12.0,1.0,2,1.0,98.0,1.0,20.0,N,N,Y
2019061356,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,U
2019043683,1.0,3.0,1.0,1,1.0,1.0,2.0,20.0,N,N,N
2019068478,1.0,11.0,1.0,2,1.0,8.0,2.0,20.0,,,
2019128360,3.0,12.0,1.0,1,1.0,13.0,1.0,20.0,N,N,N
2019109220,3.0,12.0,1.0,1,1.0,98.0,2.0,20.0,,,
2019125484,9.0,99.0,1.0,2,18.0,98.0,2.0,20.0,U,U,U
2019097375,3.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,N,U
2019071975,2.0,6.0,1.0,2,1.0,11.0,2.0,20.0,N,Y,Y
2019092198,2.0,12.0,1.0,2,1.0,7.0,1.0,20.0,,,
2019040100,1.0,2.0,1.0,1,12.0,1.0,1.0,21.0,N,N,N
2019042598,1.0,12.0,1.0,2,1.0,3.0,1.0,20.0,N,N,Y
2019068746,1.0,1.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
2019071871,1.0,10.0,1.0,2,1.0,9.0,2.0,20.0,N,N,N
2019046108,1.0,6.0,1.0,1,1.0,11.0,1.0,20.0,N,N,N
2019108798,3.0,12.0,1.0,1,1.0,9.0,1.0,20.0,N,N,Y
2019006227,1.0,11.0,1.0,1,1.0,9.0,1.0,20.0,N,N,N
2019041287,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,,,
2019097855,1.0,7.0,1.0,1,12.0,1.0,2.0,20.0,,,
2019114300,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,,,
2019111591,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,Y
2019095128,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,,,
2019095628,1.0,12.0,1.0,1,1.0,1.0,2.0,20.0,N,N,N
2019064372,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,,,
2019035034,3.0,7.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2019082325,1.0,12.0,1.0,1,1.0,13.0,1.0,20.0,N,N,N
2019094836,1.0,3.0,1.0,2,1.0,98.0,2.0,20.0,N,N,Y
2019045050,4.0,12.0,1.0,1,1.0,11.0,1.0,20.0,N,Y,U
2019074647,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,Y
2019049990,1.0,3.0,1.0,2,1.0,6.0,2.0,20.0,N,N,U
2019077895,1.0,12.0,1.0,1,1.0,9.0,2.0,20.0,,,
2019080715,1.0,12.0,1.0,1,1.0,5.0,1.0,20.0,,,
2019094847,1.0,9.0,1.0,2,1.0,13.0,2.0,20.0,N,N,N
2019094847,1.0,9.0,1.0,3,1.0,13.0,2.0,20.0,N,N,N
2019068308,1.0,12.0,1.0,1,1.0,1.0,2.0,20.0,,,
2019085204,1.0,12.0,1.0,2,1.0,9.0,1.0,20.0,N,U,U
2019055379,1.0,12.0,1.0,2,1.0,99.0,2.0,20.0,,,
2019059836,1.0,9.0,1.0,2,12.0,1.0,2.0,20.0,N,N,N
2019028632,1.0,12.0,1.0,1,1.0,11.0,2.0,20.0,N,N,Y
2019058222,1.0,8.0,1.0,1,1.0,1.0,1.0,20.0,,,
2019084486,1.0,3.0,1.0,1,12.0,4.0,2.0,20.0,N,N,U
2019100046,1.0,11.0,1.0,1,1.0,1.0,3.0,20.0,N,N,N
2019124593,1.0,6.0,1.0,1,1.0,98.0,1.0,20.0,N,Y,N
2019049285,1.0,3.0,1.0,1,12.0,1.0,1.0,20.0,,,
2019071232,9.0,99.0,1.0,1,1.0,99.0,2.0,20.0,U,U,U
2019079887,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,Y
2020021274,2.0,6.0,1.0,2,1.0,12.0,2.0,20.0,,,
2019085597,1.0,9.0,1.0,1,18.0,9.0,2.0,20.0,N,N,Y
2019073479,3.0,12.0,1.0,1,1.0,11.0,1.0,20.0,U,U,U
2019090801,1.0,12.0,1.0,2,1.0,9.0,2.0,20.0,N,N,Y
2019123827,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,,,
2019045129,1.0,3.0,1.0,2,1.0,8.0,2.0,20.0,U,N,U
2019093553,1.0,9.0,1.0,1,1.0,9.0,2.0,20.0,N,N,Y
2019059000,1.0,12.0,1.0,1,1.0,1.0,2.0,20.0,N,N,N
2019099425,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,N
2019095593,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2019131839,1.0,9.0,1.0,1,1.0,3.0,2.0,20.0,U,U,U
2019074858,1.0,1.0,1.0,2,2.0,1.0,2.0,20.0,U,U,U
2019014110,3.0,6.0,1.0,2,1.0,7.0,2.0,20.0,N,N,N
2019056902,3.0,12.0,2.0,1,8.0,98.0,1.0,20.0,N,N,N
2019067201,1.0,12.0,1.0,2,1.0,12.0,2.0,20.0,N,N,N
2019098441,1.0,12.0,1.0,2,1.0,11.0,2.0,20.0,U,N,U
2019061890,9.0,9.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2019032060,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2020012467,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,Y,Y,Y
2020012467,1.0,6.0,1.0,3,1.0,1.0,2.0,20.0,Y,Y,Y
2019045568,3.0,12.0,1.0,1,1.0,6.0,1.0,20.0,N,N,Y
2019070139,1.0,12.0,1.0,1,18.0,9.0,1.0,20.0,N,N,U
2019042362,3.0,9.0,1.0,1,1.0,6.0,2.0,20.0,N,N,N
2019048692,1.0,12.0,1.0,2,1.0,12.0,2.0,20.0,N,Y,U
2019066504,2.0,12.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2019089816,1.0,12.0,1.0,1,1.0,7.0,1.0,20.0,U,N,U
2019041809,1.0,6.0,1.0,1,1.0,1.0,2.0,20.0,U,N,U
2019018515,1.0,3.0,1.0,2,1.0,98.0,2.0,20.0,U,Y,U
2019048397,3.0,12.0,1.0,2,1.0,98.0,1.0,20.0,N,N,U
2019077925,1.0,99.0,1.0,1,1.0,1.0,1.0,20.0,U,N,U
2019113318,1.0,12.0,1.0,1,1.0,7.0,1.0,20.0,U,N,U
2019087102,1.0,11.0,1.0,2,1.0,1.0,2.0,20.0,U,Y,Y
2019069630,4.0,5.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2019055781,1.0,3.0,1.0,2,1.0,13.0,1.0,20.0,N,N,U
2019083460,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019074916,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019071651,9.0,99.0,1.0,2,1.0,99.0,2.0,20.0,U,N,U
2019099586,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019089734,1.0,12.0,1.0,2,1.0,6.0,2.0,20.0,N,Y,Y
2019079275,1.0,3.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
2019050575,2.0,3.0,1.0,2,1.0,1.0,2.0,20.0,,,
2019084986,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019049271,3.0,12.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2019050862,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019068741,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2019098474,9.0,99.0,1.0,2,99.0,99.0,2.0,20.0,U,N,U
2019087856,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2019107412,1.0,12.0,1.0,2,1.0,98.0,2.0,20.0,N,Y,Y
2019101914,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,N
2019124740,1.0,10.0,1.0,2,10.0,7.0,2.0,20.0,N,N,Y
2019052724,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,U,Y
2019031896,1.0,12.0,1.0,2,1.0,9.0,2.0,20.0,N,N,Y
2019093968,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019070055,1.0,12.0,1.0,1,1.0,13.0,1.0,20.0,N,Y,Y
2019078800,1.0,2.0,1.0,1,1.0,98.0,1.0,20.0,N,N,Y
2019125701,1.0,8.0,1.0,1,18.0,1.0,2.0,20.0,N,N,N
2019115381,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019082565,1.0,12.0,1.0,1,1.0,3.0,2.0,20.0,U,U,U
2019036230,1.0,9.0,1.0,2,1.0,6.0,2.0,20.0,N,N,Y
2019047074,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019131561,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2019089502,1.0,9.0,1.0,2,1.0,9.0,2.0,20.0,Y,N,N
2019058246,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019045884,1.0,12.0,1.0,1,1.0,7.0,3.0,20.0,N,N,N
2019057362,1.0,6.0,1.0,2,1.0,13.0,2.0,20.0,N,N,N
2019078055,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2019095139,1.0,6.0,1.0,2,1.0,98.0,2.0,20.0,N,Y,Y
2019039513,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019089252,1.0,99.0,1.0,1,1.0,1.0,1.0,20.0,U,N,U
2019079714,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2019086192,1.0,99.0,1.0,2,99.0,99.0,2.0,20.0,U,U,U
2019098481,1.0,99.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2019089263,1.0,99.0,1.0,2,1.0,13.0,2.0,20.0,U,N,U
2019058476,1.0,1.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2020006734,1.0,9.0,1.0,2,1.0,98.0,2.0,20.0,N,N,N
2019076721,1.0,3.0,1.0,2,1.0,8.0,2.0,20.0,N,N,U
2019081177,1.0,9.0,1.0,1,1.0,9.0,2.0,20.0,N,N,N
2019020010,1.0,6.0,1.0,2,2.0,5.0,2.0,20.0,N,N,Y
2019105945,1.0,12.0,4.0,2,16.0,1.0,2.0,20.0,N,N,Y
2019061877,3.0,12.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2019116906,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2019076669,2.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,Y,Y
2019072162,3.0,12.0,1.0,1,10.0,1.0,1.0,20.0,N,N,Y
2019099890,1.0,9.0,1.0,2,1.0,11.0,2.0,20.0,,,
2019035116,2.0,3.0,1.0,2,1.0,1.0,2.0,20.0,U,Y,U
2019048521,1.0,9.0,1.0,1,1.0,12.0,2.0,20.0,N,N,Y
2019097994,1.0,99.0,1.0,1,1.0,98.0,1.0,20.0,U,N,U
2019069977,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,,,
2019110901,1.0,99.0,1.0,1,1.0,1.0,1.0,20.0,U,Y,U
2019090915,1.0,12.0,1.0,1,10.0,1.0,1.0,20.0,N,Y,Y
2019014992,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,,,
2019091572,1.0,11.0,1.0,2,1.0,1.0,2.0,20.0,,,
2019068227,1.0,1.0,1.0,1,1.0,8.0,2.0,20.0,,,
2019060757,3.0,12.0,1.0,2,1.0,1.0,1.0,20.0,N,N,U
2019078096,2.0,6.0,1.0,2,1.0,11.0,2.0,20.0,U,U,U
2019065721,1.0,11.0,1.0,2,1.0,6.0,2.0,20.0,,,
2019044787,1.0,12.0,1.0,2,1.0,11.0,2.0,20.0,N,Y,Y
2019128328,9.0,99.0,1.0,1,1.0,98.0,1.0,20.0,,,
2019058918,1.0,6.0,2.0,2,4.0,1.0,2.0,20.0,U,U,U
2019050836,3.0,3.0,1.0,1,1.0,6.0,2.0,20.0,,,
2019087456,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,,,
2019066907,1.0,5.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2019037714,1.0,9.0,1.0,2,1.0,7.0,2.0,20.0,N,N,Y
2019109067,3.0,12.0,1.0,2,1.0,1.0,1.0,20.0,N,N,U
2019118315,1.0,1.0,1.0,2,1.0,98.0,2.0,20.0,Y,N,Y
2019085827,3.0,12.0,1.0,2,1.0,1.0,2.0,20.0,Y,Y,Y
2019081898,1.0,3.0,1.0,1,1.0,1.0,2.0,20.0,N,N,Y
2019051883,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,N,N,Y
2019122887,1.0,9.0,4.0,2,12.0,1.0,1.0,20.0,U,Y,U
2019100802,1.0,3.0,1.0,2,1.0,8.0,2.0,20.0,Y,Y,Y
2019065535,3.0,9.0,1.0,2,1.0,9.0,2.0,20.0,N,N,Y
2019094284,3.0,12.0,1.0,2,1.0,2.0,1.0,20.0,N,N,Y
2019044580,1.0,10.0,1.0,1,1.0,3.0,2.0,20.0,U,U,U
2019003564,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,,,
2019115276,1.0,12.0,1.0,1,1.0,13.0,1.0,21.0,,,
2019051052,1.0,9.0,1.0,1,1.0,13.0,2.0,20.0,N,N,Y
2019066751,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,U
2019086347,3.0,12.0,1.0,1,12.0,9.0,2.0,20.0,N,Y,U
2019097377,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,U
2019089363,1.0,12.0,1.0,1,98.0,98.0,1.0,20.0,,,
2019067353,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2019083004,1.0,12.0,1.0,2,1.0,3.0,2.0,21.0,,,
2019103823,1.0,12.0,1.0,2,1.0,99.0,2.0,20.0,N,N,N
2019080958,1.0,12.0,1.0,1,1.0,9.0,1.0,20.0,N,N,Y
2019094835,1.0,9.0,1.0,2,1.0,8.0,2.0,20.0,U,N,U
2019107902,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2019101743,3.0,12.0,1.0,1,4.0,1.0,1.0,20.0,N,N,Y
2019064739,1.0,12.0,1.0,2,2.0,1.0,2.0,20.0,N,N,N
2019122945,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,Y,Y,Y
2019063119,1.0,12.0,1.0,2,1.0,11.0,2.0,20.0,N,U,U
2019004415,1.0,11.0,1.0,1,1.0,9.0,1.0,20.0,N,N,Y
2019100543,1.0,8.0,1.0,2,1.0,1.0,1.0,20.0,N,N,U
2019134333,1.0,9.0,1.0,1,12.0,8.0,2.0,20.0,U,U,U
2019097826,1.0,9.0,1.0,1,1.0,1.0,1.0,20.0,N,N,U
2019056158,4.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,Y
2019104433,1.0,0.0,3.0,1,17.0,1.0,0.0,20.0,N,N,Y
2019116203,2.0,6.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2019098851,1.0,12.0,1.0,1,1.0,13.0,2.0,20.0,N,N,U
2019052125,3.0,3.0,1.0,1,1.0,7.0,2.0,20.0,N,N,Y
2019057356,3.0,9.0,1.0,1,99.0,13.0,2.0,20.0,N,N,N
2019079240,1.0,12.0,1.0,1,1.0,9.0,1.0,20.0,N,N,N
2019093008,1.0,8.0,1.0,1,1.0,1.0,2.0,20.0,,,
2019050040,3.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,Y,U
2019106106,3.0,2.0,3.0,1,17.0,1.0,1.0,20.0,U,U,U
2019068908,2.0,9.0,1.0,1,1.0,11.0,2.0,20.0,N,N,Y
2019059828,1.0,9.0,1.0,1,1.0,1.0,2.0,20.0,N,N,U
2019081879,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,,,
2019043349,1.0,10.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,N
2019095620,1.0,9.0,1.0,1,1.0,1.0,1.0,20.0,N,N,N
2019087789,1.0,12.0,4.0,2,16.0,1.0,2.0,20.0,U,Y,Y
2019088977,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2019130585,1.0,12.0,1.0,2,1.0,6.0,1.0,20.0,N,N,N
2019080803,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,N,N,U
2019084611,1.0,3.0,1.0,1,4.0,99.0,2.0,20.0,U,N,U
2019093450,1.0,99.0,1.0,2,99.0,98.0,2.0,20.0,,,
2019094554,1.0,6.0,1.0,2,1.0,1.0,3.0,21.0,N,N,U
2019066555,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,U,Y,U
2019113276,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,N
2019105927,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,N,N,Y
2019073517,1.0,9.0,1.0,2,1.0,1.0,3.0,20.0,Y,Y,Y
2019052448,3.0,12.0,1.0,1,1.0,98.0,1.0,20.0,Y,Y,Y
2019042445,1.0,12.0,1.0,1,10.0,1.0,1.0,20.0,N,Y,Y
