,CRN,RDWY_SEQ_NUM,ADJ_RDWY_SEQ,ROUTE,SEGMENT,OFFSET,RDWY_ORIENT,LANE_COUNT,SPEED_LIMIT,STREET_NAME,ROAD_OWNER,ACCESS_CTRL,RDWY_COUNTY
32641,2014088280,5,5,,,,W,1.0,25.0,JACKSON ST,4.0,,67
32642,2014088280,4,4,0291,141.0,2334.0,S,4.0,25.0,BROAD ST,2.0,3.0,67
32643,2014094277,3,4,,,,W,2.0,15.0,TAMWORTH DR,4.0,,35
32644,2014094277,4,3,,,,W,2.0,15.0,LYNWOOD LN,4.0,,35
32645,2014038986,4,3,,,,S,2.0,25.0,12TH ST,4.0,,67
32646,2014038986,3,4,,,,W,1.0,25.0,SPRUCE ST,4.0,,67
32647,2014110415,4,3,,,,N,2.0,35.0,MOYAMENSING ST,4.0,,67
32648,2014110415,3,4,,,,W,2.0,35.0,WASHINGTON AV,4.0,,67
32649,2014096004,3,3,1003,10.0,0.0,N,2.0,25.0,B ST,2.0,3.0,67
32650,2014096004,5,5,,,,N,2.0,20.0,B ST,4.0,,67
32651,2014096004,4,4,2016,80.0,0.0,E,2.0,30.0,ALLEGHENY AV,2.0,3.0,67
32652,2014113378,3,3,,,,E,2.0,25.0,MARTIN LUTHER KING JR DR,4.0,,67
32653,2014084200,3,4,,,,W,1.0,25.0,SANSOM ST,4.0,,67
32654,2014084200,4,3,,,,S,2.0,25.0,23RD ST,4.0,,67
32655,2014103558,3,3,,,,E,1.0,,GIRARD AV,4.0,,67
32656,2014078827,4,3,,,,E,1.0,25.0,DICKINSON ST,4.0,,67
32657,2014078827,3,4,,,,S,1.0,25.0,27TH ST,4.0,,67
32658,2014110391,3,3,0013,20.0,850.0,W,2.0,25.0,BALTIMORE AV,2.0,3.0,67
32659,2014110391,4,4,,,,S,2.0,25.0,56TH ST,4.0,,67
32660,2014068642,3,3,,,,N,2.0,25.0,MAIN ST,4.0,,67
32661,2014103555,6,6,,,,E,2.0,25.0,FIFTYEIGHTH ST,4.0,,67
32662,2014103555,5,5,,,,E,2.0,25.0,HOFFMAN AV,4.0,,67
32663,2014103555,4,4,3015,53.0,0.0,S,1.0,25.0,COBBS CREEK PY,2.0,3.0,67
32664,2014103555,3,3,3015,52.0,0.0,N,3.0,25.0,COBBS CREEK PY,2.0,3.0,67
32665,2014130518,3,4,,,,S,1.0,25.0,23RD ST,4.0,,67
32666,2014130518,4,3,,,,W,1.0,25.0,OXFORD ST,4.0,,67
32667,2014039016,3,3,3009,80.0,531.0,B,2.0,35.0,RIDGE AV,2.0,3.0,67
32668,2014052843,3,4,2010,11.0,1.0,W,2.0,55.0,WASHINGTON ST,2.0,3.0,6
32669,2014052843,4,3,0183,10.0,0.0,E,2.0,25.0,WASHINGTON ST,2.0,3.0,6
32670,2014052843,5,5,,,,N,2.0,25.0,N 3RD ST,4.0,,6
32671,2014088794,3,3,,,,N,2.0,25.0,10TH ST,4.0,,67
32672,2014096420,3,4,,,,E,2.0,25.0,RED LION RD,4.0,,67
32673,2014096420,4,3,,,,S,2.0,25.0,NORTHEAST AV,4.0,,67
32674,2014039010,3,3,2014,61.0,1583.0,W,2.0,25.0,LEHIGH AV,2.0,3.0,67
32675,2014130441,3,4,,,,S,2.0,25.0,8TH ST,4.0,,67
32676,2014130441,4,3,,,,W,1.0,25.0,SPRUCE ST,4.0,,67
32677,2014110403,3,3,0291,150.0,1805.0,N,4.0,25.0,BROAD ST,2.0,3.0,67
32678,2014110403,5,5,,,,E,1.0,25.0,MORRIS ST,4.0,,67
32679,2014110403,4,4,0291,151.0,1803.0,S,4.0,25.0,BROAD ST,2.0,3.0,67
32680,2014082650,3,4,,,,S,2.0,25.0,11TH ST,4.0,,39
32681,2014082650,4,3,,,,W,2.0,25.0,WALNUT ST,4.0,,39
32682,2014051432,3,3,0641,710.0,260.0,B,2.0,40.0,TRINDLE RD,2.0,3.0,21
32683,2014051432,4,4,,,,S,2.0,25.0,BRIAN RD,4.0,,21
32684,2014096791,3,3,,,,W,1.0,25.0,ORLEANS ST,4.0,,67
32685,2014096791,5,5,,,,W,1.0,25.0,INDIANA AV,4.0,,67
32686,2014096791,6,4,,,,E,1.0,25.0,F ST,4.0,,67
32687,2014096791,4,6,,,,N,2.0,25.0,KENSINGTON AV,4.0,,67
32688,2014049913,3,4,,,,W,1.0,25.0,HUNTINGDON ST,4.0,,67
32689,2014049913,4,3,,,,S,2.0,25.0,2ND ST,4.0,,67
32690,2014088175,3,3,0013,10.0,89.0,W,2.0,25.0,BALTIMORE AV,2.0,3.0,67
32691,2014088175,4,4,,,,S,2.0,25.0,61ST ST,4.0,,23
32692,2014083072,3,4,,,,E,2.0,25.0,SPRUCE ST,4.0,,67
32693,2014083072,4,3,,,,S,2.0,25.0,34TH ST,4.0,,67
32694,2014065247,4,3,,,,W,2.0,25.0,UNION ST,4.0,,43
32695,2014065247,3,4,,,,S,1.0,25.0,HAMILTON AV,4.0,,43
32696,2014056988,3,4,,,,S,2.0,25.0,49TH ST,4.0,,67
32697,2014056988,4,3,,,,E,2.0,25.0,PINE ST,4.0,,67
32698,2014069569,3,3,,,,N,2.0,25.0,NEWTON AV,4.0,,25
32699,2014096979,3,3,0756,10.0,1897.0,E,2.0,25.0,OHIO ST,2.0,3.0,11
32700,2014096979,4,4,,,,N,2.0,25.0,LINDEN AV,4.0,,11
32701,2014109958,5,5,,,,E,2.0,25.0,GLENWOOD AV,4.0,,67
32702,2014109958,3,3,0611,80.0,2212.0,N,2.0,30.0,BROAD ST,2.0,3.0,67
32703,2014109958,4,4,0611,81.0,2190.0,S,2.0,30.0,BROAD ST,2.0,3.0,67
32704,2014120289,3,4,3010,21.0,0.0,W,2.0,25.0,MARKET ST,2.0,3.0,67
32705,2014120289,4,3,3010,20.0,0.0,E,2.0,25.0,MARKET ST,2.0,3.0,67
32706,2014120289,5,5,,,,N,2.0,25.0,58TH ST,4.0,,67
32707,2014078797,3,3,2676,11.0,0.0,W,3.0,25.0,VINE ST,2.0,3.0,67
32708,2014078797,5,5,,,,S,4.0,25.0,FIFTEENTH ST,4.0,,67
32709,2014078797,4,4,3029,11.0,1726.0,S,3.0,25.0,FIFTEENTH ST,2.0,3.0,67
32710,2014110400,3,4,,,,W,1.0,25.0,LUDLOW ST,4.0,,67
32711,2014110400,4,3,,,,S,2.0,25.0,34TH ST,4.0,,67
32712,2014053334,4,3,,,,W,2.0,35.0,CHEW ST,4.0,,39
32713,2014053334,3,4,,,,N,2.0,15.0,FRANKLIN ST,4.0,,39
32714,2014042725,4,3,,,,W,1.0,25.0,MCKEAN ST,4.0,,67
32715,2014042725,3,4,,,,N,1.0,25.0,22ND ST,4.0,,67
32716,2014049714,3,3,,,,S,2.0,25.0,8TH ST,4.0,,67
32717,2014113415,3,3,0003,91.0,2216.0,W,2.0,35.0,WALNUT ST,2.0,3.0,67
32718,2014074497,4,4,1005,151.0,835.0,S,2.0,30.0,CASTOR AV,2.0,3.0,67
32719,2014074497,5,5,,,,E,2.0,25.0,BLEIGH AV,4.0,,67
32720,2014074497,3,3,1005,150.0,836.0,N,2.0,30.0,CASTOR AV,2.0,3.0,67
32721,2014098735,3,3,,,,S,2.0,25.0,LARGE ST,4.0,,67
32722,2014091560,3,3,,,,W,2.0,15.0,BOROUGH DR,4.0,,2
32723,2014051759,3,3,3009,130.0,1914.0,B,2.0,35.0,RIDGE AV,2.0,3.0,67
32724,2014052928,3,3,2014,8.0,88.0,W,2.0,35.0,ACADEMY ST,2.0,3.0,40
32725,2014014564,4,4,,,,S,2.0,25.0,PENN AV,4.0,,46
32726,2014014564,3,3,2021,110.0,1177.0,W,2.0,35.0,JENKINTOWN RD,2.0,3.0,46
32727,2014081463,3,3,0611,80.0,989.0,N,2.0,30.0,BROAD ST,2.0,3.0,67
32728,2014103566,3,4,,,,E,2.0,25.0,LONGSHORE AV,4.0,,67
32729,2014103566,4,3,,,,S,2.0,25.0,LORETTO AV,4.0,,67
32730,2014049875,3,4,3022,10.0,0.0,E,6.0,25.0,PENN SQ,2.0,3.0,67
32731,2014049875,5,5,,,,S,2.0,25.0,JUNIPER ST,4.0,,67
32732,2014049875,4,3,2004,10.0,0.0,E,2.0,25.0,MARKET ST,2.0,3.0,67
32733,2014095959,3,4,,,,W,1.0,25.0,WEYMOUTH ST,4.0,,67
32734,2014095959,4,3,,,,E,2.0,25.0,WYOMING AV,4.0,,67
32735,2014111459,4,3,,,,E,1.0,25.0,POPLAR ST,4.0,,67
32736,2014111459,3,4,,,,S,1.0,25.0,17TH ST,4.0,,67
32737,2014089005,3,3,3011,40.0,2194.0,N,2.0,25.0,TWENTYNINTH ST,2.0,3.0,67
32738,2014089005,4,4,,,,W,1.0,25.0,NORRIS ST,4.0,,67
32739,2014069435,3,3,,,,N,2.0,25.0,MAIN ST,4.0,,67
32740,2014095067,4,4,,,,S,1.0,25.0,17TH ST,4.0,,67
32741,2014095067,3,3,2010,22.0,2756.0,E,2.0,25.0,CECIL B MOORE AV,2.0,3.0,67
32742,2014065959,4,4,,,,N,2.0,25.0,PLUM ST,4.0,,36
32743,2014065959,3,3,0462,272.0,0.0,E,2.0,25.0,KING ST,2.0,3.0,36
32744,2014130517,4,4,,,,S,2.0,25.0,31ST ST,4.0,,67
32745,2014130517,3,3,0003,90.0,1261.0,E,3.0,35.0,CHESTNUT ST,2.0,3.0,67
32746,2014059262,4,3,,,,W,1.0,25.0,OXFORD ST,4.0,,67
32747,2014059262,3,4,,,,S,1.0,25.0,24TH ST,4.0,,67
32748,2014113353,4,4,,,,N,1.0,25.0,20TH ST,4.0,,67
32749,2014113353,3,3,0003,100.0,1002.0,E,2.0,35.0,CHESTNUT ST,2.0,3.0,67
32750,2014078806,3,3,,,,W,2.0,,SCHOOL HOUSE LN,4.0,,67
32751,2014095957,3,4,,,,E,2.0,25.0,VAN PELT ST,4.0,,67
32752,2014095957,4,3,,,,W,2.0,25.0,DIAMOND ST,4.0,,67
32753,2014078884,3,4,,,,S,2.0,25.0,72ND ST,4.0,,67
32754,2014078884,4,3,,,,W,2.0,25.0,GRAYS AV,4.0,,67
32755,2014106684,3,3,,,,W,2.0,25.0,SOUTH ST,4.0,,67
32756,2014078922,3,3,0003,90.0,321.0,E,3.0,35.0,CHESTNUT ST,2.0,3.0,67
32757,2014120839,3,4,,,,E,1.0,25.0,SOUTH ST,4.0,,67
32758,2014120839,4,3,,,,N,1.0,25.0,FRONT ST,4.0,,67
32759,2014081695,3,3,1010,460.0,1757.0,W,2.0,35.0,SEISHOLTZVILLE RD,2.0,3.0,6
32760,2014081695,4,4,,,,S,99.0,15.0,SAYBROOK DR,4.0,,6
32761,2014084260,3,4,,,,S,1.0,25.0,27TH ST,4.0,,67
32762,2014084260,4,3,,,,W,1.0,25.0,MCKEAN ST,4.0,,67
32763,2014050226,3,3,,,,S,1.0,25.0,40TH ST,4.0,,67
32764,2014125119,3,3,,,,S,2.0,25.0,8TH ST,4.0,,67
32765,2014104586,3,3,3008,30.0,832.0,E,2.0,25.0,CHESTNUT ST,2.0,3.0,67
32766,2014078799,3,3,,,,E,2.0,25.0,JOHNSON ST,4.0,,67
32767,2014088283,3,3,2008,2.0,509.0,W,2.0,25.0,GIRARD AV,2.0,3.0,67
32768,2014088283,4,4,3041,10.0,0.0,S,2.0,25.0,THIRTYTHIRD ST,2.0,3.0,67
32769,2014087758,3,3,2009,43.0,116.0,S,2.0,30.0,ARAMINGO AV,2.0,3.0,67
32770,2014087882,3,3,,,,W,2.0,25.0,WASHINGTON AV,4.0,,67
32771,2014088163,3,4,,,,E,2.0,25.0,CATHARINE AV,4.0,,67
32772,2014088163,4,3,,,,N,1.0,25.0,58TH ST,4.0,,67
32773,2014050606,4,4,,,,E,2.0,35.0,LOG CABIN RD,4.0,,66
32774,2014050606,3,3,0074,750.0,782.0,N,2.0,35.0,CARLISLE RD,2.0,3.0,66
32775,2014070607,4,4,,,,N,2.0,35.0,CHESTNUT ST,4.0,,38
32776,2014070607,3,3,0422,30.0,400.0,E,2.0,25.0,MAIN ST,2.0,3.0,38
32777,2014125122,3,3,,,,N,2.0,25.0,N 8TH ST,4.0,,67
32778,2014097005,3,4,,,,S,2.0,25.0,OLD JORDAN RD,4.0,,9
32779,2014097005,4,3,,,,E,2.0,35.0,MIDDLE HOLLAND RD,4.0,,9
32780,2014104466,3,3,0611,101.0,735.0,S,2.0,30.0,BROAD ST,2.0,3.0,67
32781,2014080141,3,3,,,,N,2.0,25.0,PEARL ST,4.0,,36
32782,2014033837,3,3,3017,440.0,858.0,N,2.0,35.0,CHURCH ST,2.0,3.0,36
32783,2014109883,3,3,0611,180.0,1182.0,N,2.0,30.0,BROAD ST,2.0,3.0,67
32784,2014098621,3,3,,,,W,2.0,25.0,80TH AV,4.0,,67
32785,2014084227,4,3,,,,N,2.0,15.0,56TH ST,4.0,,67
32786,2014084227,3,4,,,,W,1.0,25.0,PEMBERTON ST,4.0,,67
32787,2014049878,4,4,3008,60.0,0.0,E,2.0,35.0,CHESTNUT ST,2.0,3.0,67
32788,2014049878,3,3,2003,60.0,0.0,N,3.0,25.0,FIFTH ST,2.0,3.0,67
32789,2014088760,3,3,,,,E,1.0,25.0,JEFFERSON ST,4.0,,67
32790,2014088781,4,4,2014,61.0,0.0,W,2.0,25.0,LEHIGH AV,2.0,3.0,67
32791,2014088781,5,5,,,,N,2.0,25.0,5TH ST,4.0,,67
32792,2014088781,3,3,2014,60.0,0.0,E,2.0,25.0,LEHIGH AV,2.0,3.0,67
32793,2014075973,3,3,3005,50.0,835.0,N,2.0,25.0,THIRTYTHIRD ST,2.0,3.0,67
32794,2014075973,4,4,,,,E,2.0,25.0,LUDLOW ST,4.0,,67
32795,2014035731,3,3,0722,10.0,771.0,B,2.0,45.0,STATE RD,2.0,3.0,36
32796,2014088676,5,5,,,,N,2.0,25.0,3RD ST,4.0,,67
32797,2014088676,4,4,2004,31.0,922.0,S,2.0,25.0,MARKET ST,2.0,3.0,67
32798,2014088676,3,3,2004,30.0,915.0,N,2.0,25.0,MARKET ST,2.0,3.0,67
32799,2014088023,3,3,4011,10.0,2782.0,N,2.0,35.0,MIDVALE AV,2.0,3.0,67
32800,2014088023,4,4,,,,W,2.0,25.0,VAUX ST,4.0,,67
32801,2015006693,3,3,0003,71.0,2590.0,W,2.0,35.0,WALNUT ST,2.0,3.0,67
32802,2014084224,3,3,,,,N,1.0,25.0,20TH ST,4.0,,67
32803,2014111480,3,3,,,,N,2.0,25.0,16TH ST,4.0,,67
32804,2015029863,3,3,,,,N,2.0,35.0,UMBRIA ST,4.0,,67
32805,2014089196,3,3,,,,S,2.0,25.0,PROSPECT AV,4.0,,35
32806,2014105635,4,4,,,,S,2.0,25.0,FILBERT ST,4.0,,21
32807,2014105635,3,3,0641,670.0,0.0,E,2.0,35.0,MAIN ST,2.0,3.0,21
32808,2014112243,5,5,3100,90.0,0.0,N,2.0,25.0,HIGH ST,2.0,3.0,15
32809,2014112243,3,4,2003,30.0,1858.0,N,2.0,25.0,HIGH ST,2.0,3.0,15
32810,2014112243,4,3,0052,210.0,3708.0,S,2.0,25.0,PRICE ST,2.0,3.0,15
32811,2014052360,4,3,,,,N,2.0,,LANCASTER ST,4.0,,66
32812,2014052360,3,4,,,,W,2.0,,SOUTH ST,4.0,,66
32813,2014004460,4,3,,,,E,2.0,25.0,LARIMER AV,4.0,,2
32814,2014004460,3,4,,,,N,2.0,25.0,MEADOW ST,4.0,,2
32815,2014069882,3,3,,,,W,2.0,25.0,ELLSWORTH ST,4.0,,43
32816,2014084307,4,4,,,,S,1.0,15.0,40TH ST,4.0,,67
32817,2014084307,3,3,0003,71.0,2120.0,W,2.0,35.0,WALNUT ST,2.0,3.0,67
32818,2014084403,3,3,,,,W,2.0,25.0,SOUTH ST,4.0,,67
32819,2014059144,3,3,,,,S,1.0,25.0,54TH ST,4.0,,67
32820,2014075493,3,3,0018,380.0,885.0,S,3.0,35.0,WILMINGTON RD,2.0,3.0,37
32821,2014075493,4,4,4004,94.0,896.0,N,2.0,35.0,PULASKI RD,2.0,3.0,37
32822,2014094652,3,3,3012,120.0,345.0,E,2.0,35.0,SR 3012 HW,2.0,3.0,7
32823,2014053357,4,4,3054,31.0,604.0,W,2.0,25.0,RICHLAND AV,2.0,3.0,66
32824,2014053357,3,3,3054,30.0,608.0,E,2.0,25.0,RICHLAND AV,2.0,3.0,66
32825,2014053357,5,5,,,,E,2.0,,COLONIAL AV,4.0,,66
32826,2014085213,4,3,,,,E,2.0,25.0,FRANK ST,4.0,,2
32827,2014085213,3,4,,,,N,1.0,25.0,DORA ST,4.0,,2
32828,2014095746,3,3,3070,200.0,237.0,E,2.0,40.0,BUSINESS 30/LINCOLN HW,2.0,3.0,15
32829,2014021245,3,3,2010,30.0,1276.0,S,2.0,45.0,HANOVER ST,2.0,3.0,40
32830,2014062093,3,3,4012,90.0,2880.0,W,2.0,30.0,HIGHLAND AV,2.0,3.0,2
32831,2014106223,4,5,,,,E,2.0,25.0,WATSON ST,4.0,,35
32832,2014106223,3,3,3013,90.0,647.0,N,2.0,30.0,S MAIN ST,2.0,3.0,35
32833,2014106223,5,4,,,,E,2.0,25.0,COLAN CT,4.0,,35
32834,2014091535,3,3,0222,320.0,716.0,N,2.0,55.0,BEAVER VALLEY PK,2.0,3.0,36
32835,2014042379,4,3,,,,E,2.0,25.0,16TH ST,4.0,,2
32836,2014042379,3,4,,,,S,2.0,25.0,SPRING WY,4.0,,2
32837,2014048236,4,4,,,,U,2.0,25.0,MALIBOU DR,4.0,,36
32838,2014048236,3,3,0462,190.0,0.0,B,2.0,40.0,COLUMBIA AV,2.0,3.0,36
32839,2014059416,3,3,,,,W,4.0,25.0,GREAT VALLEY PY,4.0,,15
32840,2014077878,4,3,,,,N,2.0,25.0,3RD ST,4.0,,22
32841,2014079214,3,3,,,,E,2.0,25.0,20TH ST,4.0,,25
32842,2014101876,3,3,0926,260.0,2273.0,E,2.0,45.0,STREET RD,2.0,3.0,15
32843,2014067067,4,4,,,,S,2.0,45.0,FAIRVIEW ST,4.0,,21
32844,2014067067,3,3,0074,150.0,0.0,N,2.0,50.0,YORK RD,2.0,3.0,21
32845,2014053341,3,4,,,,W,1.0,25.0,PARK AV,4.0,,25
32846,2014053341,4,3,,,,N,2.0,25.0,PLUM AV,4.0,,25
32847,2014072175,4,3,,,,E,2.0,25.0,MEADE ST,4.0,,62
32848,2014072175,3,4,,,,N,2.0,25.0,HOWARD ST,4.0,,62
32849,2014089568,3,3,2014,190.0,724.0,E,2.0,35.0,THIRD ST,2.0,3.0,41
32850,2014089568,6,6,,,,U,99.0,,S RUSSELL AV,4.0,,41
32851,2014089568,4,4,2014,191.0,744.0,W,2.0,35.0,THIRD ST,2.0,3.0,41
32852,2014089568,5,5,,,,U,99.0,,RUSSELL AV,4.0,,41
32853,2014126954,3,3,,,,W,2.0,25.0,6TH ST,4.0,,25
32854,2014069271,4,4,,,,N,2.0,25.0,BLUFF ST,4.0,,62
32855,2014069271,3,3,1009,150.0,1965.0,E,2.0,45.0,WEST PIKE ST,2.0,3.0,62
32856,2014069940,3,3,0472,132.0,864.0,S,2.0,35.0,KIRKWOOD PK,2.0,3.0,36
32857,2014055831,5,5,2003,10.0,0.0,N,2.0,35.0,NORTH HILLS RD,2.0,3.0,66
32858,2014055831,6,6,2003,11.0,0.0,S,2.0,35.0,NORTH HILLS RD,2.0,3.0,66
32859,2014055831,4,4,0462,111.0,650.0,W,2.0,35.0,MARKET ST,2.0,3.0,66
32860,2014055831,3,3,0462,110.0,642.0,E,2.0,35.0,MARKET ST,2.0,3.0,66
32861,2014055831,7,7,8013,,,N,2.0,,LC FROM 8013/0010 SH TO SR 462 RD,2.0,,66
32862,2014078623,3,3,0023,450.0,0.0,E,2.0,35.0,NEW HOLLAND PK,2.0,3.0,36
32863,2014078623,4,4,1025,10.0,0.0,N,2.0,40.0,FARMERSVILLE RD,2.0,3.0,36
32864,2014077878,3,4,,,,W,1.0,25.0,CUMBERLAND ST,4.0,,22
32865,2014073640,3,3,0058,760.0,1712.0,W,2.0,25.0,MAIN ST,2.0,3.0,43
32866,2014008362,3,3,2020,30.0,690.0,E,3.0,40.0,EASTON AV,2.0,3.0,48
32867,2014096988,4,3,,,,W,2.0,15.0,EISENHOWER RD,4.0,,14
32868,2014096988,3,4,,,,N,2.0,15.0,BIGLER RD,4.0,,14
32869,2014067560,4,4,,,,W,2.0,25.0,WOODLAWN AV,4.0,,48
32870,2014067560,3,3,2020,10.0,1203.0,E,3.0,35.0,EASTON AV,2.0,3.0,48
32871,2014064228,5,5,,,,N,2.0,25.0,CHURCH ST,4.0,,36
32872,2014064228,4,4,4007,10.0,0.0,N,2.0,35.0,N CHURCH ST,2.0,3.0,36
32873,2014064228,3,3,0462,140.0,765.0,W,2.0,35.0,MAIN ST,2.0,3.0,36
32874,2014059635,3,3,,,,W,2.0,20.0,OAK DR,4.0,,2
32875,2014073468,4,3,,,,E,2.0,,AVENUE H AV,4.0,,36
32876,2014073468,3,4,,,,N,2.0,25.0,8TH ST,4.0,,36
32877,2014095496,3,4,,,,N,2.0,25.0,POPLAR ST,4.0,,25
32878,2014095496,4,3,,,,W,2.0,25.0,4TH ST,4.0,,25
32879,2014071822,3,3,0030,561.0,3557.0,W,2.0,55.0,LINCOLN HW,2.0,3.0,5
32880,2014107821,4,4,,,,E,2.0,25.0,RIDGE AV,4.0,,38
32881,2014107821,3,3,2003,70.0,1904.0,N,2.0,35.0,STATE DR,2.0,3.0,38
32882,2014097702,3,4,,,,E,2.0,25.0,BROOKHURST AV,4.0,,46
32883,2014097702,4,3,,,,N,2.0,30.0,WOODBINE AV,4.0,,46
32884,2014069356,3,4,,,,E,2.0,35.0,BETHEL AV,4.0,,23
32885,2014069356,4,3,,,,N,2.0,35.0,CHERRY TREE RD,4.0,,23
32886,2014111538,3,4,,,,S,1.0,10.0,WINDSOR WY,4.0,,9
32887,2014111538,4,3,,,,W,2.0,35.0,WELLS RD,4.0,,9
32888,2014073064,4,4,,,,N,2.0,20.0,LOCUST LN,4.0,,39
32889,2014073064,3,3,3004,40.0,0.0,E,2.0,40.0,MERTZTOWN RD,2.0,3.0,39
32890,2014106557,3,3,0029,490.0,1682.0,E,2.0,35.0,MAIN ST,2.0,3.0,46
32891,2014106557,4,4,,,,S,2.0,25.0,5TH ST,4.0,,46
32892,2014083370,3,4,,,,U,2.0,25.0,GRAVEL POND RD,4.0,,35
32893,2014083370,4,3,,,,U,2.0,35.0,OLD LACKAWANNA TR,4.0,,35
32894,2014046927,3,3,0026,130.0,2172.0,E,2.0,45.0,COLLEGE AV,2.0,3.0,14
32895,2014046927,4,4,,,,S,2.0,25.0,BUTZ ST,4.0,,14
32896,2014081387,3,3,4044,20.0,2572.0,W,2.0,35.0,LEECHBURG RD,2.0,3.0,64
32897,2014085136,3,3,0940,290.0,2400.0,E,2.0,45.0,POCONO SUMMIT RD,2.0,2.0,45
32898,2014055760,3,4,,,,E,2.0,25.0,ATHENS AV,4.0,,46
32899,2014055760,4,3,,,,N,2.0,25.0,RITTENHOUSE PL,4.0,,46
32900,2014126541,3,4,,,,U,1.0,25.0,CLEVELAND AV,4.0,,66
32901,2014126541,4,3,,,,U,2.0,25.0,LAFAYETTE ST,4.0,,66
32902,2014040188,4,3,,,,S,2.0,25.0,LEHMAN ST,4.0,,66
32903,2014040188,3,4,,,,E,2.0,25.0,POPLAR ST,4.0,,66
32904,2014059711,3,3,0512,50.0,0.0,N,2.0,40.0,BETH BATH PK,2.0,3.0,48
32905,2014059711,4,4,0512,51.0,0.0,S,2.0,40.0,BETH BATH PK,2.0,3.0,48
32906,2014059711,6,6,3014,31.0,951.0,W,2.0,45.0,HANOVERVILLE RD,2.0,3.0,48
32907,2014059711,7,7,,,,W,6.0,35.0,STERNERS WY,4.0,,48
32908,2014059711,5,5,3014,30.0,1000.0,E,2.0,45.0,HANOVERVILLE RD,2.0,3.0,48
32909,2014062216,3,3,0008,60.0,0.0,E,2.0,25.0,PENN AV,2.0,3.0,2
32910,2014062216,4,4,0008,61.0,0.0,W,2.0,35.0,PENN AV,2.0,3.0,2
32911,2014062216,5,5,,,,N,3.0,25.0,BRADDOCK AV,4.0,,2
32912,2014066146,4,3,,,,W,2.0,25.0,CHARLES ST,4.0,,2
32913,2014066146,3,4,,,,S,2.0,25.0,AMANDA AV,4.0,,2
32914,2014066422,3,4,,,,W,1.0,25.0,BLACKBERRY AL,4.0,,46
32915,2014066422,4,3,,,,S,2.0,25.0,GEORGE ST,4.0,,46
32916,2014039329,3,4,,,,E,2.0,25.0,GENET ST,4.0,,35
32917,2014039329,4,3,,,,S,2.0,25.0,PROSPECT AV,4.0,,35
32918,2014075483,3,4,,,,N,2.0,25.0,MURTLAND ST,4.0,,2
32919,2014075483,4,3,,,,E,2.0,25.0,FRANKSTOWN AV,4.0,,2
32920,2014078500,3,4,,,,E,1.0,25.0,STATE WY,4.0,,2
32921,2014078500,4,3,,,,N,1.0,25.0,ESSEX WY,4.0,,2
32922,2014075584,3,3,,,,E,2.0,35.0,FOOTHILLS DR,4.0,,40
32923,2014095080,3,4,,,,W,2.0,35.0,LINCOLN AV,4.0,,2
32924,2014095080,4,3,,,,E,2.0,35.0,FRANKSTOWN AV,4.0,,2
32925,2014039744,4,3,,,,E,2.0,25.0,MARTIN AV,4.0,,36
32926,2014039744,3,4,,,,S,2.0,25.0,CLOISTER AV,4.0,,36
32927,2014072037,3,3,2019,140.0,1295.0,E,3.0,35.0,GARRETT RD,2.0,3.0,23
32928,2014072037,4,4,,,,S,2.0,25.0,WALNUT ST,4.0,,23
32929,2014065940,4,3,,,,S,3.0,25.0,GEORGE ST,4.0,,66
32930,2014065940,3,4,,,,W,2.0,25.0,PHILADELPHIA ST,4.0,,66
32931,2014067563,3,3,0513,70.0,1866.0,S,2.0,40.0,HULMEVILLE RD,2.0,3.0,9
32932,2014123440,3,3,,,,N,2.0,25.0,HILBORN AV,4.0,,25
32933,2014075171,4,3,,,,W,2.0,25.0,14TH ST,4.0,,4
32934,2014075171,3,4,,,,S,1.0,25.0,GERTRUDE ST,4.0,,4
32935,2014095488,4,4,2001,10.0,0.0,N,2.0,25.0,CHURCH LN,2.0,3.0,23
32936,2014095488,3,3,0013,330.0,0.0,E,2.0,55.0,BALTIMORE AV,2.0,3.0,23
32937,2014095488,5,5,2016,190.0,2726.0,W,2.0,25.0,BALTIMORE AV,2.0,3.0,23
32938,2014081693,3,3,0001,61.0,616.0,S,2.0,45.0,BALTIMORE PK,2.0,3.0,23
32939,2014028473,3,4,,,,E,2.0,25.0,SAINT GEORGE ST,4.0,,59
32940,2014028473,4,3,,,,S,2.0,25.0,2ND ST,4.0,,59
32941,2014060449,3,3,0832,260.0,2834.0,N,2.0,35.0,PENINSULA DR,2.0,3.0,25
32942,2014129220,3,3,0163,40.0,1973.0,W,2.0,40.0,MASON DIXON RD,2.0,3.0,28
32943,2014007268,4,4,,,,E,2.0,25.0,PIERCE ST,4.0,,48
32944,2014007268,3,3,2025,20.0,2179.0,S,2.0,25.0,CATTELL ST,2.0,3.0,48
32945,2014080326,5,5,,,,N,2.0,35.0,KEYSTONE AV,4.0,,35
32946,2014080326,4,4,1023,10.0,1963.0,E,2.0,25.0,GINO MERLI DR,2.0,3.0,35
32947,2014080326,3,3,0247,190.0,0.0,E,2.0,35.0,GINO MERLI DR,2.0,3.0,35
32948,2014050522,5,5,,,,W,1.0,25.0,YORK ST,4.0,,67
32949,2014050522,3,3,0611,70.0,2273.0,N,2.0,30.0,BROAD ST,2.0,3.0,67
32950,2014050522,4,4,0611,71.0,2275.0,S,2.0,30.0,BROAD ST,2.0,3.0,67
