,CRN,ARRIVAL_TM,DISPATCH_TM,COUNTY,MUNICIPALITY,DEC_LAT,DEC_LONG,BICYCLE_DEATH_COUNT,BICYCLE_SUSP_SERIOUS_INJ_COUNT,BUS_COUNT,HEAVY_TRUCK_COUNT,SMALL_TRUCK_COUNT,SUV_COUNT,COLLISION_TYPE,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,HOUR_OF_DAY,ILLUMINATION,LOCATION_TYPE,ROAD_CONDITION,URBAN_RURAL,INTERSECT_TYPE,WEATHER1,WEATHER2,TCD_TYPE,TCD_FUNC_CD,AGGRESSIVE_DRIVING,ALCOHOL_RELATED,ANGLE_CRASH,CELL_PHONE,COMM_VEHICLE,DISTRACTED,DRINKING_DRIVER,DRUGGED_DRIVER,FATIGUE_ASLEEP,IMPAIRED_DRIVER,NHTSA_AGG_DRIVING,RUNNING_RED_LT,RUNNING_STOP_SIGN,SPEEDING_RELATED,TAILGATING,MATURE_DRIVER,YOUNG_DRIVER
9477,2008064418,1736.0,1734.0,20,20301,41.637,-80.1509,0,0,0,0,0,1,4,5,2008,4,17.0,1.0,7,1.0,2,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9478,2008064564,1405.0,1355.0,11,11426,40.4163,-78.6247,0,0,0,0,0,1,8,5,2008,1,13.0,1.0,0,1.0,1,2,3,  ,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9479,2008064622,910.0,850.0,65,65214,41.4184,-76.0669,0,0,0,0,0,0,4,4,2008,7,8.0,1.0,0,1.0,1,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9480,2008064776,858.0,855.0,22,22102,40.2585,-76.8034,0,0,0,0,0,1,4,5,2008,4,8.0,1.0,7,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9481,2008064816,1253.0,1251.0,36,36101,40.0561,-76.2988,0,0,0,0,0,0,4,5,2008,6,12.0,1.0,0,9.0,3,1,7,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9482,2008064901,1639.0,1628.0,15,15217,39.7339,-75.8232,0,1,0,0,0,0,4,5,2008,6,16.0,1.0,0,9.0,1,1,7,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9483,2008065007,1721.0,1721.0,46,46211,40.2403,-75.2325,0,0,0,0,0,0,4,5,2008,3,17.0,1.0,0,1.0,1,1,3,  ,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9484,2008065022,1356.0,1352.0,39,39301,40.6125,-75.4902,0,0,0,0,0,0,4,4,2008,1,13.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9485,2008065036,1627.0,1622.0,38,38301,40.3471,-76.4212,0,0,0,0,0,0,4,5,2008,4,16.0,1.0,0,1.0,2,1,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9486,2008065140,1703.0,1700.0,39,39101,40.6034,-75.4083,0,0,0,0,0,1,4,4,2008,7,17.0,1.0,0,1.0,1,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9487,2008065183,1546.0,1515.0,14,14410,40.7867,-77.8582,0,0,0,0,0,0,4,5,2008,7,16.0,1.0,0,1.0,3,2,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9488,2008065271,1639.0,1637.0,39,39302,40.6317,-75.4194,0,0,0,0,0,0,6,5,2008,1,16.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9489,2008065314,1628.0,1624.0,9,9101,40.1166,-74.9012,0,0,0,0,0,0,4,5,2008,2,16.0,1.0,0,1.0,3,1,3,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9490,2008065476,1600.0,1552.0,66,66214,39.9282,-76.8559,0,0,0,0,0,0,2,5,2008,7,15.0,1.0,0,1.0,1,1,3,  ,2,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9491,2008065483,1141.0,1140.0,39,39301,40.6099,-75.4669,0,0,0,0,1,0,4,4,2008,3,11.0,1.0,0,1.0,3,1,3,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9492,2008065634,1410.0,1404.0,2,2301,40.4524,-80.0141,0,0,0,0,0,1,4,4,2008,7,14.0,1.0,0,9.0,3,1,7,  ,0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9493,2008065751,1245.0,1239.0,2,2219,40.3213,-79.9951,0,0,0,0,0,0,4,5,2008,6,12.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9494,2008065758,732.0,732.0,23,23107,39.8711,-75.3537,0,0,0,0,1,0,4,5,2008,6,7.0,1.0,0,1.0,3,1,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9495,2008065857,710.0,700.0,2,2301,,,0,0,0,0,0,0,1,5,2008,5,99.0,1.0,0,9.0,3,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9496,2008065872,25.0,25.0,23,23103,39.9729,-75.301,0,0,0,0,0,1,4,4,2008,5,0.0,3.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9497,2008066008,1419.0,1415.0,15,15214,40.0557,-75.5177,0,1,0,0,1,0,4,5,2008,4,14.0,1.0,0,1.0,3,1,3,  ,4,3.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9498,2008066099,720.0,717.0,21,21402,40.2111,-77.2013,0,0,0,0,0,0,4,5,2008,3,7.0,1.0,0,9.0,2,2,7,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,2008066229,1918.0,1918.0,36,36215,40.0377,-76.2718,0,0,0,0,0,0,4,4,2008,4,16.0,1.0,0,1.0,1,1,3,  ,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9500,2008066838,1817.0,1813.0,46,46104,40.0245,-75.2298,0,0,0,0,0,0,1,5,2008,5,18.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9501,2008066948,1935.0,1925.0,40,40304,41.2678,-75.8438,0,0,0,0,0,0,4,6,2008,4,13.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9502,2008067072,1850.0,1845.0,36,36301,40.0316,-76.3107,0,0,0,0,0,0,4,5,2008,3,18.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9503,2008067174,2113.0,2056.0,50,50403,40.3956,-77.0279,0,0,0,0,1,0,4,6,2008,2,20.0,4.0,0,1.0,1,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9504,2008067450,1450.0,1447.0,25,25302,42.1201,-80.1006,0,0,0,0,0,0,4,5,2008,1,14.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9505,2008067566,1740.0,1736.0,66,66217,40.005,-76.7643,0,0,0,0,0,0,4,5,2008,5,17.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9506,2008067641,1750.0,1748.0,25,25302,42.0963,-80.1078,0,0,0,0,0,0,4,5,2008,6,17.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9507,2008067681,1617.0,1615.0,8,8409,41.9793,-76.5255,0,0,0,0,0,1,4,4,2008,4,16.0,1.0,0,1.0,2,0,3,  ,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9508,2008067682,1706.0,1704.0,46,46416,40.2535,-75.6515,0,0,0,0,0,1,4,5,2008,3,17.0,1.0,0,1.0,2,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9509,2008067763,1528.0,1526.0,41,41301,41.2436,-77.0142,0,0,0,0,0,1,4,5,2008,3,15.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9510,2008067776,1407.0,1406.0,2,2108,40.5869,-80.0251,0,0,0,0,0,0,1,5,2008,1,14.0,1.0,0,1.0,3,2,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9511,2008067896,950.0,947.0,46,46211,40.2687,-75.2554,0,0,0,1,0,0,5,6,2008,6,9.0,1.0,0,1.0,1,1,3,  ,2,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9512,2008067916,1345.0,1344.0,23,23108,39.9445,-75.328,0,0,0,0,0,0,4,6,2008,6,13.0,1.0,0,1.0,3,1,3,  ,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9513,2008067974,2114.0,2104.0,54,54208,40.82,-76.8472,0,0,0,0,0,0,9,5,2008,7,21.0,2.0,0,1.0,1,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9514,2008068123,1704.0,1659.0,59,59202,40.9229,-76.9052,0,0,0,0,0,0,4,5,2008,6,16.0,1.0,0,1.0,1,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9515,2008068135,1036.0,1036.0,9,9415,40.433,-75.3472,0,0,0,0,0,0,4,6,2008,7,10.0,1.0,0,1.0,2,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9516,2008068273,1354.0,1352.0,15,15410,39.9591,-75.9214,0,0,0,0,0,0,4,6,2008,6,13.0,1.0,0,1.0,1,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9517,2008068357,1245.0,1220.0,62,62228,40.2319,-79.9725,0,0,0,0,0,0,1,5,2008,1,12.0,1.0,0,1.0,3,0,3,  ,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9518,2008068383,1418.0,1415.0,48,48409,40.6805,-75.497,0,0,0,0,0,0,5,6,2008,2,14.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9519,2008068417,1402.0,1354.0,6,6222,40.4526,-75.8758,0,0,1,0,0,0,1,6,2008,4,13.0,1.0,0,1.0,1,0,3,  ,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9520,2008068628,1952.0,1949.0,66,66301,39.9559,-76.7255,0,0,0,0,0,0,4,6,2008,2,19.0,1.0,0,1.0,3,2,3,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9521,2008068630,2242.0,2240.0,2,2419,40.4376,-79.7778,0,0,0,0,0,1,4,6,2008,7,22.0,3.0,0,1.0,3,3,3,  ,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9522,2008068692,1715.0,1713.0,38,38208,40.3174,-76.4233,0,0,0,0,0,0,4,5,2008,4,17.0,1.0,0,1.0,1,0,3,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9523,2008068751,1815.0,1811.0,46,46104,40.0013,-75.2326,0,0,0,0,0,0,4,5,2008,3,18.0,1.0,0,1.0,3,2,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9524,2008068774,1703.0,1702.0,48,48101,40.6535,-75.3352,0,0,0,0,0,0,4,4,2008,5,17.0,1.0,0,1.0,3,2,3,  ,2,3.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9525,2008068776,1627.0,1627.0,48,48101,40.6666,-75.3067,0,0,0,0,0,0,4,5,2008,2,16.0,1.0,0,1.0,3,2,3,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9526,2008068828,1845.0,1845.0,2,2109,40.3832,-80.0438,0,0,0,0,0,0,4,6,2008,3,18.0,1.0,0,1.0,3,1,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9527,2008068843,640.0,630.0,2,2446,40.4389,-79.7605,0,0,0,0,0,0,4,6,2008,2,6.0,1.0,0,1.0,3,1,3,  ,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9528,2008068930,733.0,729.0,9,9210,40.3468,-75.2243,0,1,0,0,0,1,4,6,2008,4,7.0,1.0,0,1.0,3,3,3,  ,3,3.0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9529,2008069229,2024.0,2024.0,21,21402,40.2034,-77.1936,0,0,0,0,0,0,4,6,2008,1,18.0,1.0,0,1.0,2,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9530,2008069230,1614.0,1612.0,25,25302,42.126,-80.0813,0,0,0,0,0,0,4,5,2008,3,16.0,1.0,0,1.0,3,1,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9531,2008069269,1522.0,1516.0,67,67301,39.9866,-75.1329,0,0,0,0,0,0,8,4,2008,2,15.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9532,2008069293,1640.0,1634.0,67,67301,39.9866,-75.1523,0,0,0,0,0,0,4,4,2008,1,16.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9533,2008069294,1620.0,1613.0,67,67301,,,0,0,0,0,0,0,5,4,2008,5,15.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9534,2008069307,1616.0,1611.0,67,67301,39.933,-75.1687,0,0,0,0,0,0,4,4,2008,6,16.0,1.0,0,1.0,3,2,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9535,2008069343,833.0,829.0,67,67301,39.9578,-75.1602,0,0,0,0,0,0,8,4,2008,4,8.0,1.0,0,1.0,3,1,3,  ,2,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9536,2008069465,1002.0,1000.0,67,67301,39.9944,-75.1302,0,0,0,0,0,1,4,4,2008,4,9.0,1.0,0,1.0,3,1,3,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9537,2008069499,1535.0,1526.0,25,25302,42.133,-80.0756,0,0,0,0,0,0,4,5,2008,5,15.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9538,2008069531,1750.0,1750.0,67,67301,40.0576,-75.1415,0,0,0,0,0,0,4,4,2008,2,17.0,1.0,0,1.0,3,2,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9539,2008069548,2000.0,2000.0,67,67301,39.9317,-75.1779,0,0,1,0,0,0,5,4,2008,6,18.0,1.0,0,1.0,3,2,3,  ,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9540,2008069557,2055.0,2050.0,67,67301,39.9853,-75.1788,0,0,0,0,0,0,8,4,2008,4,20.0,3.0,0,1.0,3,2,3,  ,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9541,2008069579,2039.0,2032.0,25,25302,42.0987,-80.1095,0,0,0,0,0,0,6,5,2008,4,20.0,1.0,0,1.0,3,2,3,  ,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9542,2008069645,1449.0,1441.0,67,67301,39.935,-75.1842,0,0,0,0,0,0,4,4,2008,5,14.0,1.0,0,1.0,3,2,3,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9543,2008069654,831.0,831.0,67,67301,39.9682,-75.1514,0,0,0,0,0,0,4,4,2008,5,8.0,1.0,0,1.0,3,0,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9544,2008069665,9999.0,9999.0,67,67301,39.9983,-75.1273,0,0,0,0,0,0,4,4,2008,6,99.0,3.0,0,1.0,3,1,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9545,2008069673,1025.0,1020.0,67,67301,39.9996,-75.1371,0,0,0,0,0,0,4,4,2008,5,10.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9546,2008069735,2014.0,2010.0,2,2301,40.4647,-79.9364,0,0,0,0,1,0,0,5,2008,3,19.0,1.0,0,1.0,3,1,3,  ,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9547,2008069766,1346.0,1344.0,9,9101,40.1335,-74.8582,0,0,0,0,0,0,6,5,2008,5,13.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9548,2008069779,1403.0,1401.0,36,36301,40.0345,-76.3121,0,0,0,0,0,0,4,5,2008,4,14.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9549,2008069780,2210.0,2200.0,36,36301,40.0382,-76.3188,0,0,0,0,0,0,4,5,2008,5,22.0,3.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9550,2008069793,1930.0,1919.0,2,2301,40.3955,-80.0224,0,0,0,0,0,0,4,5,2008,4,19.0,4.0,0,1.0,3,1,98,  ,2,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9551,2008069798,1902.0,1850.0,44,44203,40.496,-77.7311,0,0,0,0,0,0,4,5,2008,1,18.0,1.0,0,1.0,1,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9552,2008069930,1424.0,1415.0,49,49302,40.8606,-76.7815,0,0,0,0,0,0,4,6,2008,3,14.0,1.0,0,1.0,2,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9553,2008069942,1623.0,1622.0,51,51211,41.354,-74.7259,0,0,0,0,0,0,4,5,2008,1,16.0,1.0,7,1.0,1,0,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9554,2008069946,1518.0,1509.0,40,40304,41.2296,-75.8821,0,0,0,0,0,0,4,6,2008,5,15.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9555,2008069956,1127.0,1127.0,15,15233,40.1098,-75.512,0,0,0,0,0,0,8,5,2008,7,11.0,1.0,0,9.0,3,1,98,  ,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9556,2008070152,1300.0,1300.0,36,36409,40.157,-76.3073,0,0,0,0,0,0,4,6,2008,6,13.0,1.0,0,1.0,3,1,3,  ,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9557,2008070204,1910.0,1908.0,60,60302,41.4462,-79.6973,0,0,0,0,0,0,4,6,2008,2,19.0,1.0,0,1.0,2,0,3,  ,0,0.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9558,2008070250,1213.0,1206.0,66,66427,39.8839,-76.8626,0,0,0,0,0,0,4,6,2008,5,12.0,1.0,0,1.0,1,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9559,2008070281,1411.0,1400.0,64,64216,40.2143,-79.6819,0,0,0,0,1,0,4,6,2008,1,13.0,1.0,0,1.0,1,2,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9560,2008070290,1700.0,1649.0,62,62423,40.3668,-80.2943,0,0,0,0,0,0,2,6,2008,2,16.0,1.0,0,1.0,1,2,3,  ,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9561,2008070554,2022.0,2016.0,38,38201,40.4455,-76.4315,0,1,0,0,0,1,9,5,2008,5,20.0,4.0,0,1.0,1,1,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9562,2008070583,1614.0,1600.0,19,19401,41.1932,-76.3835,0,0,0,0,0,0,4,6,2008,5,15.0,1.0,0,1.0,1,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9563,2008070656,33.0,30.0,21,21402,40.204,-77.1814,0,0,0,0,0,0,1,6,2008,6,0.0,3.0,0,1.0,2,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9564,2008070697,2216.0,2213.0,67,67301,40.0312,-75.1617,0,0,0,0,0,0,4,4,2008,6,22.0,3.0,0,9.0,3,2,7,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9565,2008070760,1712.0,1709.0,6,6301,40.3505,-75.9326,0,0,0,0,1,0,4,5,2008,2,17.0,1.0,0,1.0,3,1,3,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9566,2008070832,1856.0,1853.0,2,2108,40.5738,-80.0481,0,0,0,0,0,1,2,6,2008,1,18.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9567,2008070833,1618.0,1618.0,48,48301,40.6101,-75.3673,0,0,0,0,0,0,4,5,2008,6,16.0,1.0,0,1.0,3,1,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9568,2008070998,2043.0,2041.0,48,48302,40.6875,-75.2088,0,0,0,0,0,0,4,6,2008,1,20.0,4.0,0,1.0,3,1,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9569,2008071000,1435.0,1433.0,39,39102,40.6312,-75.4855,0,0,0,0,0,0,4,6,2008,1,14.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9570,2008071174,1205.0,1159.0,66,66301,39.9643,-76.7218,0,0,0,0,0,0,4,6,2008,3,11.0,1.0,0,1.0,3,1,3,  ,2,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9571,2008071177,623.0,621.0,60,60302,41.4262,-79.7118,0,0,0,0,0,0,6,6,2008,3,6.0,1.0,0,1.0,2,1,3,  ,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9572,2008071182,1413.0,1410.0,2,2109,40.3784,-80.0631,0,0,0,0,0,1,4,6,2008,3,14.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9573,2008071235,356.0,353.0,62,62227,40.1818,-80.2323,0,0,0,0,0,0,5,5,2008,7,3.0,3.0,0,1.0,3,5,3,  ,2,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9574,2008071451,1723.0,1718.0,66,66301,39.9687,-76.7156,0,0,0,0,0,0,5,6,2008,7,16.0,1.0,0,1.0,3,1,3,  ,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9575,2008071453,1156.0,1155.0,40,40304,41.2436,-75.8794,0,0,0,0,0,0,4,6,2008,4,11.0,1.0,0,1.0,3,1,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9576,2008071502,2143.0,2140.0,46,46104,39.9935,-75.2706,0,0,0,0,0,0,4,6,2008,2,21.0,3.0,0,1.0,3,0,3,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9577,2008071514,2000.0,1938.0,62,62228,40.2608,-79.9919,0,0,0,0,0,0,4,6,2008,3,19.0,1.0,0,1.0,3,0,3,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9578,2008071613,2244.0,2244.0,14,14410,40.799,-77.8756,0,0,0,0,0,0,4,5,2008,4,21.0,3.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9579,2008071619,2210.0,2140.0,67,67301,39.9777,-75.2134,0,0,0,0,0,0,4,4,2008,5,21.0,3.0,0,1.0,3,1,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9580,2008071632,6.0,6.0,67,67301,39.9415,-75.1483,0,0,0,0,0,0,1,4,2008,6,0.0,3.0,0,1.0,3,0,3,  ,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9581,2008071640,1213.0,1208.0,67,67301,40.0016,-75.1286,0,0,0,0,0,0,4,4,2008,3,12.0,1.0,0,1.0,3,2,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9582,2008071709,1550.0,1545.0,24,24401,41.478,-78.6698,0,0,0,0,0,0,4,6,2008,5,15.0,1.0,0,9.0,1,0,3,  ,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9583,2008071725,1826.0,1820.0,39,39301,40.6079,-75.4598,0,0,0,0,0,1,4,5,2008,1,15.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9584,2008071743,1646.0,1645.0,39,39301,40.6105,-75.4756,0,0,0,0,0,0,4,5,2008,5,16.0,1.0,0,1.0,3,1,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9585,2008071765,2019.0,2014.0,39,39301,40.6072,-75.4735,0,0,0,0,0,0,4,5,2008,7,20.0,1.0,0,1.0,3,2,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9586,2008071788,1540.0,1538.0,39,39301,40.6031,-75.4742,0,0,0,0,0,0,4,5,2008,4,15.0,1.0,0,1.0,3,1,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9587,2008071818,744.0,739.0,14,14410,40.8018,-77.8682,0,0,0,0,0,0,2,6,2008,3,7.0,1.0,0,1.0,3,2,3,  ,3,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9588,2008071847,2256.0,2254.0,36,36408,40.1776,-76.1805,0,0,0,0,0,0,2,6,2008,6,22.0,3.0,0,1.0,2,1,3,  ,2,3.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9589,2008071969,1907.0,1907.0,14,14410,40.7825,-77.8584,0,0,0,0,0,0,4,5,2008,5,19.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9590,2008072015,1656.0,1654.0,46,46416,40.2453,-75.6476,0,0,0,0,0,1,4,5,2008,4,16.0,1.0,0,1.0,2,1,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
